Loyalty Number,umap_x,umap_y,archetype
743768,2.1502442,-3.8178864,Crown Holders
595325,7.836452,-5.7068686,Crown Holders
881198,4.5811996,-6.5301056,Crown Holders
949175,2.1559129,-3.9894888,Crown Holders
437810,3.0459864,-5.1963725,Crown Holders
297869,1.8014886,-4.7418146,Crown Holders
272812,5.8189435,-6.700917,Crown Holders
273357,5.442146,-6.590888,Crown Holders
302908,1.8650647,-3.8994887,Crown Holders
905497,-7.1952105,3.1012237,Ghost Members
166577,7.166507,-6.370804,Crown Holders
315851,5.4256454,-6.5334034,Crown Holders
469977,5.781147,-6.631408,Crown Holders
784570,1.9130664,-3.9796312,Crown Holders
465931,1.7482709,-4.448191,Crown Holders
482256,2.434429,-4.9795656,Crown Holders
733746,3.571575,-5.8113923,Crown Holders
655453,2.1905003,-4.80615,Crown Holders
130326,1.583637,-3.4040163,Crown Holders
845275,3.4862654,-5.752039,Crown Holders
757634,2.8273337,-5.543649,Crown Holders
135808,2.3083475,-5.0493283,Crown Holders
418281,7.189983,-6.3465095,Crown Holders
508115,2.645786,-5.1402235,Crown Holders
834522,-7.192726,3.1042962,Ghost Members
436081,1.9017514,-3.9288886,Crown Holders
812282,5.8536153,-6.5396957,Crown Holders
431277,1.9143497,-3.9832497,Crown Holders
631821,4.063336,-6.270532,Crown Holders
282930,1.9027684,-4.041087,Crown Holders
577405,3.5554209,-6.041239,Crown Holders
753149,1.8723603,-3.8537173,Crown Holders
222960,1.9486113,-5.0421963,Crown Holders
397248,5.358133,-6.570028,Crown Holders
785185,1.5850343,-4.1201425,Crown Holders
418990,2.0647178,-4.4378448,Crown Holders
751820,4.9092574,-6.592169,Crown Holders
842236,3.9562504,-6.3050346,Crown Holders
444686,6.08388,-6.594282,Crown Holders
950980,-7.2094746,3.0909834,Ghost Members
746677,4.0636888,-6.558475,Crown Holders
630396,6.602302,-6.625421,Crown Holders
833765,3.1497183,-5.7167954,Crown Holders
462077,2.8581164,-5.9597898,Crown Holders
784945,6.0910764,-6.7341666,Crown Holders
755538,4.3392687,-6.1467295,Crown Holders
724818,3.0778263,-6.341241,Crown Holders
660030,7.8330154,-5.716247,Crown Holders
102982,1.5395472,-3.493201,Crown Holders
630880,2.2535183,-5.029112,Crown Holders
803796,5.8218923,-6.6921926,Crown Holders
917972,1.8308154,-3.8417132,Crown Holders
241038,2.302243,-4.963688,Crown Holders
235391,2.4518535,-5.301017,Crown Holders
293266,2.0520923,-5.071699,Crown Holders
391357,2.5710304,-5.7974043,Crown Holders
328173,3.077541,-6.335178,Crown Holders
165056,2.9109836,-5.343185,Crown Holders
847359,6.7124376,-6.5170445,Crown Holders
596390,1.5380871,-3.488017,Crown Holders
913981,7.7642937,-5.770004,Crown Holders
727175,7.8474474,-5.6770587,Crown Holders
437197,3.1403952,-5.6941223,Crown Holders
879462,6.1020365,-6.71,Crown Holders
993054,6.030889,-6.5216312,Crown Holders
941361,2.6387508,-5.755078,Crown Holders
280603,6.788943,-6.52363,Crown Holders
445370,2.0041726,-5.0688148,Crown Holders
750710,4.587296,-6.53072,Crown Holders
746171,2.3151271,-4.9554396,Crown Holders
971370,7.192014,-6.3614388,Crown Holders
276746,7.3672056,-6.1730943,Crown Holders
819765,6.8685603,-6.530597,Crown Holders
672170,2.7622652,-6.075842,Crown Holders
990268,4.060376,-6.579225,Crown Holders
989256,3.3066142,-5.4905453,Crown Holders
203864,2.5741084,-5.028482,Crown Holders
349342,3.076759,-6.331239,Crown Holders
963410,2.7716782,-5.5674605,Crown Holders
901231,4.79219,-6.458572,Crown Holders
727053,2.103769,-3.776747,Crown Holders
132319,3.5998156,-5.8628306,Crown Holders
629642,1.8363057,-4.716347,Crown Holders
378181,1.5758922,-3.3959508,Crown Holders
628169,7.5913634,-5.9410295,Crown Holders
290362,4.47863,-6.2790103,Crown Holders
786525,6.924357,-6.513973,Crown Holders
598398,2.1450794,-4.750074,Crown Holders
426351,6.4339337,-6.555717,Crown Holders
423201,1.8953646,-3.9600642,Crown Holders
401036,4.250677,-5.9905286,Crown Holders
896792,5.7320104,-6.640979,Crown Holders
831948,2.158964,-3.696442,Crown Holders
794202,1.6116151,-3.4066548,Crown Holders
447962,6.4950743,-6.6825852,Crown Holders
871094,2.0764232,-4.4718776,Crown Holders
628258,5.9000745,-6.4963984,Crown Holders
782654,2.3931532,-5.040139,Crown Holders
428249,2.7607586,-6.090734,Crown Holders
483768,2.5273635,-5.7708097,Crown Holders
837237,2.2519188,-5.061435,Crown Holders
170903,1.627661,-3.4596024,Crown Holders
624929,7.8800955,-5.299169,Crown Holders
323821,6.1028795,-6.66997,Crown Holders
349539,2.0878177,-4.7962503,Crown Holders
508821,2.2746854,-5.4885077,Crown Holders
742612,2.4542346,-5.273161,Crown Holders
675535,3.1481266,-5.603798,Crown Holders
118632,7.8305054,-5.6679616,Crown Holders
711567,4.932605,-6.521268,Crown Holders
752704,4.9068046,-6.5739603,Crown Holders
343001,1.8002052,-4.7205677,Crown Holders
618100,1.4594705,-3.9179597,Crown Holders
335554,5.7880273,-6.7029862,Crown Holders
569603,3.5391881,-5.9573927,Crown Holders
183020,4.3468704,-6.218126,Crown Holders
358900,2.5789437,-5.760336,Crown Holders
765323,2.832887,-5.584012,Crown Holders
827147,3.084286,-6.343981,Crown Holders
855026,3.6658561,-5.8791127,Crown Holders
817136,4.0756006,-6.551421,Crown Holders
711577,1.712596,-4.4442797,Crown Holders
250696,2.5146904,-5.263775,Crown Holders
763113,3.0851688,-6.236863,Crown Holders
861877,2.7530506,-6.100689,Crown Holders
853894,2.8532193,-5.58171,Crown Holders
729094,4.767039,-6.4299936,Crown Holders
646038,1.9632471,-5.064151,Crown Holders
981160,6.8556733,-6.5270886,Crown Holders
276494,5.8220196,-6.6830587,Crown Holders
644938,2.557588,-5.787576,Crown Holders
749459,1.4644743,-3.9190125,Crown Holders
216500,-7.192671,3.1097577,Ghost Members
360435,2.454776,-5.3474274,Crown Holders
608241,2.5375853,-5.2707343,Crown Holders
195368,6.879236,-6.536498,Crown Holders
877945,4.47102,-6.4273777,Crown Holders
577535,4.926519,-6.440049,Crown Holders
572263,2.442577,-4.6294904,Crown Holders
750739,1.7080319,-3.6066704,Crown Holders
392774,7.370254,-6.1695623,Crown Holders
458202,2.4718182,-4.9935226,Crown Holders
506190,7.1908712,-6.364725,Crown Holders
841219,4.591983,-6.4513474,Crown Holders
196779,3.0953395,-6.3434176,Crown Holders
596586,4.047249,-6.172178,Crown Holders
309230,7.8369174,-5.7031875,Crown Holders
831253,3.0624902,-6.196304,Crown Holders
787525,6.786439,-6.552496,Crown Holders
956861,6.52566,-6.5644345,Crown Holders
328576,7.8560348,-5.685891,Crown Holders
637655,4.274387,-6.206175,Crown Holders
529106,2.7998877,-5.785028,Crown Holders
584285,7.7440085,-5.805714,Crown Holders
695250,1.7694869,-4.0567827,Crown Holders
480732,2.366078,-5.4777627,Crown Holders
989666,5.6747866,-6.537951,Crown Holders
883574,2.408367,-4.64367,Crown Holders
623144,5.6871347,-6.576245,Crown Holders
314941,2.8413444,-5.976945,Crown Holders
804710,4.303404,-6.1541777,Crown Holders
380031,6.5540214,-6.6267643,Crown Holders
937163,6.9111323,-6.495637,Crown Holders
280545,3.1211424,-6.1878543,Crown Holders
223354,3.2131698,-5.703606,Crown Holders
609184,1.8179119,-4.768978,Crown Holders
661274,3.6204786,-5.8095694,Crown Holders
607548,5.059509,-6.2723265,Crown Holders
511642,7.839549,-5.672841,Crown Holders
670371,1.9493922,-4.434463,Crown Holders
272123,-7.2441807,3.0688205,Ghost Members
957061,7.7922053,-5.791054,Crown Holders
372290,1.5678037,-4.1311727,Crown Holders
334273,6.8960385,-6.525306,Crown Holders
263763,2.2734158,-4.91799,Crown Holders
324801,2.1033962,-3.7767653,Crown Holders
553558,2.177322,-4.721151,Crown Holders
576690,7.3746147,-6.167516,Crown Holders
308629,2.638763,-5.6748214,Crown Holders
276990,5.0267124,-6.3517475,Crown Holders
912293,4.899418,-6.424203,Crown Holders
994676,6.126407,-6.6932373,Crown Holders
527640,2.8002324,-5.8856163,Crown Holders
564141,1.7824038,-4.778398,Crown Holders
908123,6.466838,-6.5924006,Crown Holders
222453,3.105558,-5.7156544,Crown Holders
580356,4.5781035,-6.460647,Crown Holders
771713,2.2687855,-5.523517,Crown Holders
430817,1.4707307,-3.901706,Crown Holders
831180,6.5306563,-6.633901,Crown Holders
144633,6.5162463,-6.6293483,Crown Holders
918564,3.0828452,-6.364018,Crown Holders
444931,4.5730734,-6.451929,Crown Holders
347955,3.1141999,-6.3645916,Crown Holders
458074,2.7760575,-5.4890785,Crown Holders
734307,5.376447,-6.52372,Crown Holders
991568,7.8636875,-5.6486025,Crown Holders
174439,4.8910813,-6.548708,Crown Holders
719192,4.3809824,-6.232714,Crown Holders
915638,2.354451,-5.4741764,Crown Holders
792514,2.8860443,-5.354809,Crown Holders
202864,3.2204192,-5.737183,Crown Holders
845273,3.5570266,-5.932474,Crown Holders
930900,2.57261,-4.796293,Crown Holders
447544,2.5577736,-5.196489,Crown Holders
343994,7.8459625,-5.6437936,Crown Holders
330316,4.0856586,-6.5349703,Crown Holders
685408,1.5765935,-4.15335,Crown Holders
773598,3.5352428,-5.959954,Crown Holders
374266,6.1606073,-6.718219,Crown Holders
912757,4.521298,-6.3440285,Crown Holders
175249,7.8442426,-5.6166654,Crown Holders
306068,7.200649,-6.3532147,Crown Holders
233084,6.1881227,-6.490609,Crown Holders
484495,5.7792125,-6.646665,Crown Holders
595978,1.7992018,-4.7228894,Crown Holders
227906,1.9594067,-3.7165098,Crown Holders
701954,1.5576054,-3.4573252,Crown Holders
846277,1.9081931,-4.2224154,Crown Holders
968034,7.875569,-5.17693,Crown Holders
549238,3.0977726,-6.364219,Crown Holders
209172,3.1699636,-5.500964,Crown Holders
143730,1.8612707,-3.8628943,Crown Holders
105688,4.95993,-6.5653934,Crown Holders
235063,2.6114168,-5.6968985,Crown Holders
325082,3.5196261,-5.9227567,Crown Holders
282542,6.8577795,-6.536302,Crown Holders
749328,5.3725014,-6.550761,Crown Holders
621750,3.0930924,-5.733853,Crown Holders
524234,2.656005,-5.174562,Crown Holders
344121,4.3976946,-6.2466793,Crown Holders
451240,3.1636877,-5.514886,Crown Holders
370744,1.9094104,-3.9847867,Crown Holders
182130,3.079293,-6.3717346,Crown Holders
231047,1.5701172,-3.427064,Crown Holders
422358,6.0485473,-6.623522,Crown Holders
612233,2.249443,-5.5281596,Crown Holders
324295,1.9697398,-4.4399004,Crown Holders
392430,3.1148224,-6.178587,Crown Holders
152423,1.822998,-3.8611138,Crown Holders
588516,4.979002,-6.347424,Crown Holders
793549,2.6260414,-5.199805,Crown Holders
441509,3.3334904,-5.566394,Crown Holders
218362,2.2903275,-5.502486,Crown Holders
304600,1.5984845,-4.163766,Crown Holders
237770,6.1285696,-6.694811,Crown Holders
359091,7.1345325,-6.396072,Crown Holders
645986,6.0828953,-6.7264495,Crown Holders
851871,4.1068935,-6.50218,Crown Holders
905907,4.5113916,-6.4170804,Crown Holders
128475,1.9065899,-3.8166168,Crown Holders
958026,1.9547805,-3.6732829,Crown Holders
802316,3.347018,-5.5223413,Crown Holders
640833,4.931222,-6.465461,Crown Holders
317094,3.9618657,-6.2269692,Crown Holders
917725,6.841242,-6.547309,Crown Holders
707276,2.0797257,-3.7334297,Crown Holders
451819,2.0153291,-4.1359234,Crown Holders
761966,2.1059072,-4.7735543,Crown Holders
968370,7.385408,-6.1591277,Crown Holders
767385,3.6298456,-5.8481812,Crown Holders
576498,3.0700357,-6.3770413,Crown Holders
799992,5.782963,-6.5973225,Crown Holders
225482,2.010048,-5.0065284,Crown Holders
635531,3.2120461,-5.7637334,Crown Holders
601131,4.62213,-6.5158987,Crown Holders
306965,2.5209365,-5.7363973,Crown Holders
895972,4.909017,-6.4934793,Crown Holders
195848,3.0908399,-6.404425,Crown Holders
111912,3.1784377,-5.7425084,Crown Holders
686838,2.0856547,-4.9481378,Crown Holders
178331,2.6135788,-5.7068677,Crown Holders
198167,5.674488,-6.500798,Crown Holders
202859,1.7496438,-4.473936,Crown Holders
536082,3.9250734,-6.063942,Crown Holders
898423,2.2686236,-4.8147783,Crown Holders
391402,1.5132985,-3.6200013,Crown Holders
902040,6.059631,-6.7604666,Crown Holders
688058,1.7203342,-3.9126446,Crown Holders
844582,3.9714777,-5.989737,Crown Holders
991356,4.9388394,-6.512594,Crown Holders
981920,3.5605328,-5.9379163,Crown Holders
282896,6.450923,-6.6076818,Crown Holders
169661,6.516432,-6.6322184,Crown Holders
113919,2.3080912,-5.0571227,Crown Holders
738005,4.956567,-6.5897117,Crown Holders
866604,1.917393,-4.6683173,Crown Holders
546665,5.7807755,-6.6711407,Crown Holders
701622,2.6559324,-5.1427803,Crown Holders
423711,-7.302102,3.0268328,Ghost Members
836405,2.0194952,-4.7019386,Crown Holders
690554,3.0221083,-5.3356795,Crown Holders
197138,7.772654,-5.77725,Crown Holders
752462,1.9104381,-5.1001945,Crown Holders
585780,5.4507866,-6.395084,Crown Holders
349046,1.927144,-5.0528827,Crown Holders
646502,2.3494241,-4.2637024,Crown Holders
678786,1.6699216,-3.669427,Crown Holders
159344,7.2360277,-6.3235636,Crown Holders
710003,-7.2910004,3.0367231,Ghost Members
499932,1.8411831,-4.757215,Crown Holders
451446,4.361379,-6.2123375,Crown Holders
626149,6.6016297,-6.4743376,Crown Holders
911655,2.8870778,-5.85481,Crown Holders
486359,5.3941813,-6.5194206,Crown Holders
373898,5.7756734,-6.685208,Crown Holders
370405,1.6514809,-3.5387764,Crown Holders
818484,1.9055197,-3.824984,Crown Holders
457536,4.118023,-6.4812098,Crown Holders
805890,2.6241796,-5.223172,Crown Holders
679437,4.658841,-6.264957,Crown Holders
303682,3.826708,-5.997868,Crown Holders
849178,4.0831804,-6.116644,Crown Holders
427329,3.1011279,-6.3985395,Crown Holders
224676,-7.3048058,3.0255237,Ghost Members
505680,2.9837894,-5.293407,Crown Holders
510513,2.4083543,-5.409906,Crown Holders
231530,2.5270734,-5.20467,Crown Holders
178160,2.8191996,-5.553616,Crown Holders
423096,3.206132,-5.6098766,Crown Holders
857946,4.038595,-6.2765675,Crown Holders
848973,1.9115343,-3.842136,Crown Holders
997359,2.8760853,-5.4292865,Crown Holders
550839,1.8917387,-4.215257,Crown Holders
279408,1.9749563,-4.348272,Crown Holders
126262,6.5486083,-6.582672,Crown Holders
422750,2.9514022,-5.5771375,Crown Holders
665763,-7.3047147,3.0254395,Ghost Members
745792,2.700728,-5.496596,Crown Holders
951616,2.5149455,-5.312336,Crown Holders
286883,4.364809,-6.2201333,Crown Holders
693138,1.9984726,-4.397926,Crown Holders
824414,1.6753637,-4.4832826,Crown Holders
773648,4.0689287,-6.2563596,Crown Holders
484625,2.4517388,-4.983063,Crown Holders
798375,5.8542914,-6.478092,Crown Holders
489443,-7.3027344,3.0275476,Ghost Members
276673,2.4958375,-5.1717024,Crown Holders
733226,2.1200752,-4.8009043,Crown Holders
723186,3.4962094,-6.0429544,Crown Holders
835693,1.4744605,-3.9517817,Crown Holders
947367,3.2280579,-5.721077,Crown Holders
762715,-7.3256884,3.0051193,Ghost Members
501209,1.766157,-4.4743786,Crown Holders
361237,6.409256,-6.5529428,Crown Holders
528693,2.290101,-5.5209503,Crown Holders
745600,4.5679674,-6.478922,Crown Holders
156959,3.5764427,-5.894879,Crown Holders
690971,1.5946908,-3.344075,Crown Holders
981508,-7.3426285,2.995354,Ghost Members
771056,2.34748,-5.0235615,Crown Holders
741313,5.7848525,-6.688496,Crown Holders
717232,7.882372,-5.1551757,Crown Holders
234973,2.8688564,-5.931319,Crown Holders
917423,5.802153,-6.6695924,Crown Holders
672893,2.783786,-6.046328,Crown Holders
226191,5.7488227,-6.569036,Crown Holders
478792,1.4979577,-3.4981349,Crown Holders
675385,1.4180456,-3.961163,Crown Holders
833436,1.9865297,-5.1156354,Crown Holders
173666,2.293021,-4.990603,Crown Holders
693659,4.322049,-6.1262145,Crown Holders
668624,2.1099658,-4.3964868,Crown Holders
471170,1.5147351,-3.5092077,Crown Holders
531514,2.8632932,-5.928192,Crown Holders
667692,2.3721921,-5.057782,Crown Holders
490824,4.5984635,-6.4392967,Crown Holders
238607,4.526761,-6.462903,Crown Holders
448896,2.8967924,-5.3954315,Crown Holders
657865,3.4144933,-5.507226,Crown Holders
100428,2.0390818,-4.281517,Crown Holders
598369,7.5486774,-5.8808045,Crown Holders
776795,2.733621,-4.9866056,Crown Holders
146215,6.5659814,-6.556168,Crown Holders
747704,3.442422,-5.68564,Crown Holders
951941,5.3752356,-6.485246,Crown Holders
107649,7.2253113,-6.30872,Crown Holders
758113,3.1131349,-6.3655806,Crown Holders
229094,2.1029432,-4.937994,Crown Holders
508824,2.0195167,-4.372667,Crown Holders
456839,2.625639,-5.243114,Crown Holders
912064,4.2945666,-6.032222,Crown Holders
485845,1.5342776,-3.4405675,Crown Holders
273179,5.4499063,-6.2671547,Crown Holders
135016,3.3017883,-5.599731,Crown Holders
582930,2.310048,-5.503502,Crown Holders
340782,1.5410163,-3.4779549,Crown Holders
556453,2.1780274,-4.715447,Crown Holders
583415,2.8589692,-5.953461,Crown Holders
317664,1.7328616,-3.767315,Crown Holders
307785,4.081944,-6.3571453,Crown Holders
532333,7.841778,-5.6145744,Crown Holders
884089,5.6841073,-6.5344224,Crown Holders
892079,2.407645,-4.932253,Crown Holders
742356,-7.3551736,2.9853256,Ghost Members
971582,2.2797477,-5.4932194,Crown Holders
717026,4.5828156,-6.419685,Crown Holders
568953,1.6987433,-4.4178886,Crown Holders
123393,1.4924282,-3.884936,Crown Holders
521217,2.4141815,-4.969567,Crown Holders
311363,4.0994453,-6.3952246,Crown Holders
696090,7.224245,-6.2933555,Crown Holders
465260,7.8683004,-5.2131624,Crown Holders
989154,6.108666,-6.553018,Crown Holders
775176,1.5337518,-3.7873442,Crown Holders
424403,2.3449821,-5.0226507,Crown Holders
283929,6.040266,-6.3674135,Crown Holders
996896,4.109071,-6.324029,Crown Holders
892219,4.0618873,-5.9443007,Crown Holders
929880,2.5558052,-5.2476883,Crown Holders
390434,7.4218946,-6.1110744,Crown Holders
644551,7.826235,-5.6245975,Crown Holders
300008,2.5161974,-4.5602612,Crown Holders
354002,2.2217653,-4.641778,Crown Holders
515969,5.398314,-6.465941,Crown Holders
595027,1.4586327,-3.9227202,Crown Holders
642102,7.5329666,-5.972604,Crown Holders
109023,2.256387,-4.576852,Crown Holders
369141,2.7415667,-5.531395,Crown Holders
690563,3.191944,-6.132666,Crown Holders
229636,-7.3617105,2.9803994,Ghost Members
304726,3.287845,-5.5720615,Crown Holders
187041,5.779392,-6.632588,Crown Holders
488268,7.524567,-5.9631596,Crown Holders
452439,5.7058325,-6.5311823,Crown Holders
718409,2.8467612,-5.385572,Crown Holders
