Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,churn_prob,churn_prediction,churn_risk_tier,churn_prediction_conservative,months_since_last_flight,flights_last_12m,redemption_rate,loyalty_card_ordinal,tenure_months,cluster_id,archetype,umap_x,umap_y
632793,Canada,Quebec,Hull,J8Y 3Z5,Female,High School or Below,60370.0,Single,Star,4097.37,Standard,2016,6,,,0.0,0.3636363636363636,185.6090909090909,0.6103863554300036,0.225975002461908,0,0,0.041661546,0,Low,0,0,15,0.0398143048233535,1,17,1,Budget Explorers,13.949823,2.2973552
705196,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4101.94,Standard,2013,11,,,0.0909090909090909,1.0,243.43636363636364,0.6374078715405366,0.4451412749014753,0,0,0.19112574,0,Low,0,1,28,0.0,1,48,1,Budget Explorers,17.418417,6.9915686
119488,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,4108.26,Standard,2017,6,,,0.0,1.0,429.8181818181818,0.7245003292198552,0.3826499012340434,0,0,0.007353135,0,Low,0,0,11,0.0,1,5,1,Budget Explorers,10.793538,0.33198914
287750,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Star,4109.31,Standard,2012,8,,,0.0,0.4545454545454545,-241.27272727272728,0.4109131071982329,0.3130897042041665,0,0,0.000919945,0,Low,0,0,18,0.0475872891329933,1,63,1,Budget Explorers,16.946348,3.4360337
735846,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,95318.0,Married,Star,4109.79,Standard,2012,8,,,0.2727272727272727,0.0909090909090909,-60.16363636363637,0.4955417259616406,0.2877011185751441,0,0,0.025792321,0,Low,0,3,5,0.1155040364313806,1,63,1,Budget Explorers,10.989797,2.0023172
606026,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,55207.0,Single,Star,4110.62,Standard,2015,7,,,0.0,0.6363636363636364,497.0545454545455,0.7559185233958498,0.2641335338903359,0,0,0.019322556,0,Low,0,0,26,0.0131215829211142,1,28,1,Budget Explorers,17.302794,-0.30536136
460291,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,55476.0,Divorced,Star,4111.2,Standard,2015,9,,,0.0909090909090909,1.0,-465.45454545454544,0.3061574732907118,0.5445163943764229,0,0,0.0819893,0,Low,0,1,15,0.0,1,26,1,Budget Explorers,14.272382,1.7201203
743001,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2017,5,,,0.0,1.0,339.40909090909093,0.6822539878082454,0.3953238036575263,0,0,0.0041157436,0,Low,0,0,8,0.0,1,6,1,Budget Explorers,10.031034,1.0496378
869799,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2015,3,,,0.0,1.0,-4.118181818181818,0.521730634438521,0.4434808096684437,0,0,0.04258609,0,Low,0,0,7,0.0,1,32,1,Budget Explorers,9.845493,1.2309527
279419,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Star,4117.37,Standard,2013,7,,,0.0,0.0909090909090909,1019.4,1.0,0.0272727272727272,0,0,0.013268723,0,Low,0,0,41,0.019591104423191,1,52,1,Budget Explorers,17.265568,7.869357
170585,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2013,8,,,0.0909090909090909,0.1818181818181818,-226.12727272727275,0.4179902720842803,0.2655120092838068,0,0,0.28187627,0,Low,0,1,17,0.0147358463105807,1,51,1,Budget Explorers,15.360847,3.147472
188340,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2017,4,,,0.0,0.0909090909090909,479.8,0.747855822943438,0.1029159803896958,0,0,0.009811221,0,Low,0,0,15,0.0563732454395635,1,7,1,Budget Explorers,13.937426,2.2975082
670817,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2016,12,,,0.0,0.3636363636363636,310.1363636363636,0.6685754338268092,0.2085182789428663,0,0,0.005623507,0,Low,0,0,20,0.0232947364825631,1,11,1,Budget Explorers,18.945463,2.2572865
509513,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4121.25,Standard,2012,12,,,0.0,0.1818181818181818,638.1272727272727,0.8218389583908584,0.107993767028197,0,0,0.003771658,0,Low,0,0,22,0.0120017502552455,1,59,1,Budget Explorers,19.226604,0.4884973
779247,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,86987.0,Married,Star,4122.57,Standard,2012,9,,,0.0,1.0,127.21818181818182,0.5831014634353562,0.4250695609693931,0,0,0.0013228782,0,Low,0,0,22,0.0,1,62,1,Budget Explorers,19.23858,0.56618834
111255,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272.0,Married,Star,4122.96,Standard,2013,3,,,0.0,1.0,347.8727272727273,0.6862088740680954,0.3941373377795714,0,0,0.0578421,0,Low,0,0,19,0.0,1,56,1,Budget Explorers,17.601088,2.3649104
763061,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,56845.0,Married,Star,4126.61,Standard,2014,4,,,0.2727272727272727,0.7272727272727273,254.2,0.6424375013274995,0.4345414768744774,0,0,0.01587853,0,Low,0,3,10,0.0244958143074581,1,43,1,Budget Explorers,11.519149,1.3753358
428919,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,58209.0,Divorced,Star,4139.9,Standard,2015,7,,,0.0,1.0,-206.47272727272727,0.4271744440432446,0.4718476667870266,0,0,0.01547391,0,Low,0,0,13,0.0,1,28,1,Budget Explorers,12.740254,-0.430679
139863,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67223.0,Married,Star,4142.56,Standard,2015,10,,,0.0909090909090909,0.0909090909090909,6.627272727272727,0.5267517682292221,0.2056108331675969,0,0,0.013957752,0,Low,0,1,16,0.0254234774095938,1,25,1,Budget Explorers,14.6009445,2.4825878
695755,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79088.0,Married,Star,4144.87,Standard,2012,4,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.9996655,1,High,1,72,0,0.0,1,67,4,Drifting Stars,-3.1399207,13.247182
355331,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Divorced,Star,4145.02,Standard,2013,7,,,0.0,0.0,215.5727272727273,0.6243877572693868,0.1126836728191839,0,0,0.0028823456,0,Low,0,0,31,0.0454556243917491,1,52,1,Budget Explorers,17.177013,7.3812513
578837,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Single,Star,4152.65,Standard,2012,5,,,0.0,0.3636363636363636,-245.72727272727272,0.4088315881141012,0.2864414326566787,0,0,0.0037737028,0,Low,0,0,20,0.0239504660815132,1,66,1,Budget Explorers,18.910759,2.2681544
467182,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2013,12,2018.0,10.0,0.0909090909090909,1.0,-594.3545454545455,0.2459251077929526,0.5625861040257506,2,1,0.8796384,1,High,1,1,22,0.0,1,47,1,Budget Explorers,19.184866,0.48230067
601407,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,,,0.3636363636363636,1.0,28.12727272727273,0.5367982838087553,0.5844150603119188,1,1,0.9964682,1,High,1,4,11,0.0,1,26,1,Budget Explorers,11.301461,0.5950096
700871,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2015,12,,,0.0,1.0,193.35454545454544,0.614005649837514,0.4157983050487457,0,0,0.021861237,0,Low,0,0,21,0.0,1,23,1,Budget Explorers,20.081598,1.1437513
203809,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.99954104,1,High,1,72,0,0.0,1,64,4,Drifting Stars,-3.1246314,13.217364
705589,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Star,4165.99,Standard,2012,5,,,0.0,1.0,155.9090909090909,0.5965081455364161,0.4210475563390751,0,0,0.0046342956,0,Low,0,0,23,0.0,1,66,1,Budget Explorers,18.613142,-0.19761716
746060,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Married,Star,4167.09,Standard,2014,4,,,0.0,0.7272727272727273,762.8,0.880096004757758,0.2541530167544907,0,0,0.014211587,0,Low,0,0,26,0.0107827066898883,1,43,1,Budget Explorers,17.279335,-0.26598814
469718,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,73544.0,Married,Star,4167.42,Standard,2013,1,,,0.0909090909090909,1.0,16.772727272727273,0.531492534143285,0.4769158761206509,0,0,0.034406453,0,Low,0,1,20,0.0,1,58,1,Budget Explorers,19.014496,2.353671
164429,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2012,9,,,0.0,0.0909090909090909,-78.9,0.4867866018138952,0.1812367467285587,0,0,0.00118803,0,Low,0,0,26,0.0256255218680717,1,62,1,Budget Explorers,17.421543,-0.35936338
708373,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,,,0.0,1.0,244.04545454545453,0.6376924874153056,0.4086922537754083,0,0,0.0076489495,0,Low,0,0,19,0.0,1,8,1,Budget Explorers,17.560793,2.3769116
225088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,,,0.0909090909090909,1.0,346.2454545454545,0.6854484824026678,0.430729091642836,0,0,0.035466164,0,Low,0,1,12,0.0,1,26,1,Budget Explorers,11.827997,-0.06506364
100214,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,,,0.0909090909090909,0.0,107.1818181818182,0.5737388755548949,0.1642419736971679,0,0,0.0062387194,0,Low,0,1,7,0.0781590413943355,1,27,1,Budget Explorers,11.088988,1.8312083
268128,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,,,0.0,0.5454545454545454,-241.9909090909091,0.4105775153458933,0.3404631090325956,0,0,0.0035744607,0,Low,0,0,19,0.043950201586106,1,58,1,Budget Explorers,17.498034,3.151055
930584,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4185.76,Standard,2015,7,,,0.0,0.7272727272727273,106.7,0.5735137316539581,0.3461276986856307,0,0,0.12793922,0,Low,0,0,16,0.0222592152199762,1,28,1,Budget Explorers,14.662209,2.494309
327796,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4191.06,Standard,2017,6,,,0.0,1.0,276.41818181818184,0.6528196087593723,0.4041541173721883,0,0,0.012867024,0,Low,0,0,6,0.0,1,5,1,Budget Explorers,9.732197,1.3000777
947467,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,,,0.0,1.0,231.45454545454547,0.6318090100040357,0.4104572969987893,0,0,0.03251584,0,Low,0,0,13,0.0,1,33,1,Budget Explorers,12.7205515,-0.41435203
743510,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,4196.65,Standard,2016,5,,,0.1818181818181818,1.0,-95.50909090909092,0.479025509228776,0.5290196199586399,0,0,0.31170517,0,Medium,0,2,8,0.0,1,18,1,Budget Explorers,10.183124,1.0318385
580324,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,,,0.0,0.4545454545454545,-16.78181818181818,0.515813173042204,0.2816196844509752,0,0,0.038663216,0,Low,0,0,10,0.0538708879544892,1,53,1,Budget Explorers,11.844024,1.6901872
101945,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,,,0.0,1.0,289.3909090909091,0.658881502092139,0.4023355493723582,0,0,0.06822163,0,Low,0,0,19,0.0,1,48,1,Budget Explorers,17.584332,2.4019084
713636,Canada,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,,,0.0,1.0,240.83636363636364,0.6361929440751046,0.4091421167774686,0,0,0.13142319,0,Low,0,0,20,0.0,1,39,1,Budget Explorers,19.092415,2.4495916
302509,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,,,0.0,1.0,413.8454545454546,0.7170365965038975,0.3848890210488307,0,0,0.0097782,0,Low,0,0,7,0.0,1,8,1,Budget Explorers,9.854032,1.2352412
789421,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,4217.86,Standard,2016,11,,,0.0909090909090909,1.0,154.11818181818182,0.5956712899046326,0.4576622493922466,0,0,0.08999263,0,Low,0,1,11,0.0,1,12,1,Budget Explorers,10.958497,0.47047555
404426,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,,,0.0,0.0,268.04545454545456,0.6489072024808309,0.1053278392557507,0,0,0.0023167303,0,Low,0,0,7,0.0423700202565833,1,38,1,Budget Explorers,11.16292,1.648893
438023,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Married,Star,4228.73,Standard,2013,1,,,0.0,1.0,-352.92727272727274,0.3587391941547546,0.4923782417535736,0,0,0.009875579,0,Low,0,0,11,0.0,1,58,1,Budget Explorers,10.786244,0.3821315
872932,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,,,0.0,0.0,21.47272727272728,0.5336887491769504,0.1398933752469148,0,0,0.005524479,0,Low,0,0,16,0.0193045201878743,1,32,1,Budget Explorers,14.704398,2.4752176
407945,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,,,0.0,0.6363636363636364,224.3636363636364,0.6284955714619486,0.3023604194705063,0,0,0.0044502933,0,Low,0,0,22,0.0123184408898694,1,59,1,Budget Explorers,19.224016,0.5017434
211714,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,,,0.0,0.0,-148.11818181818182,0.4544423440453686,0.1636672967863894,0,0,0.010723911,0,Low,0,0,22,0.0417864317725235,1,29,1,Budget Explorers,19.000645,0.45659858
410982,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,,,0.0,0.0,298.0636363636364,0.6629340923089995,0.1011197723073001,0,0,0.02428113,0,Low,0,0,21,0.0261342660060235,1,9,1,Budget Explorers,19.461275,1.1329283
905213,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,,,0.0909090909090909,0.3636363636363636,89.4,0.565429791210892,0.2758256080912779,0,0,0.03209981,0,Low,0,1,11,0.0664298018949181,1,25,1,Budget Explorers,12.1335745,1.7796967
147898,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,,,0.1818181818181818,0.1818181818181818,-154.36363636363637,0.4515239693294535,0.2918155364738912,0,0,0.025915394,0,Low,0,2,20,0.0300732878443265,1,63,1,Budget Explorers,18.653795,2.1938758
610946,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,,,0.0,0.4545454545454545,-44.21818181818182,0.5029927146832056,0.2854658219586746,0,0,0.20170075,0,Low,0,0,17,0.0660061401060563,1,11,1,Budget Explorers,14.95043,2.7358046
383108,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,,,0.0,1.0,170.44545454545454,0.6033006945476945,0.4190097916356916,0,0,0.0013833216,0,Low,0,0,15,0.0,1,65,1,Budget Explorers,14.156416,1.4461111
836343,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,,,0.0909090909090909,0.3636363636363636,335.0181818181818,0.68020220471103,0.2413938840412364,0,0,0.03556854,0,Low,0,1,18,0.0239256976545112,1,7,1,Budget Explorers,16.661137,3.6351519
585357,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4250.28,Standard,2016,10,,,0.0,0.9090909090909092,-75.35454545454546,0.4884433210849388,0.4261942764017911,0,0,0.012006746,0,Low,0,0,21,0.0103321033210332,1,13,1,Budget Explorers,19.716583,1.1816771
784804,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,4250.28,Standard,2015,8,,,0.0909090909090909,1.0,62.81818181818182,0.5530086446761964,0.4704610429607774,0,0,0.0064016855,0,Low,0,1,6,0.0,1,27,1,Budget Explorers,9.695661,1.3515953
719633,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,52109.0,Divorced,Star,4250.78,Standard,2016,12,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.99960405,1,High,1,72,0,0.0,1,11,4,Drifting Stars,-3.1292155,13.238253
715764,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,,Single,Star,4253.28,Standard,2016,8,,,0.0,0.3636363636363636,-70.9,0.4905248401690703,0.261933457040188,0,0,0.18860799,0,Low,0,0,11,0.0392855186017204,1,15,1,Budget Explorers,12.004491,1.7398485
753473,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2013,7,,,0.0909090909090909,1.0,-368.5636363636364,0.3514326373696396,0.5309338451527444,0,0,0.03354987,0,Low,0,1,22,0.0,1,52,1,Budget Explorers,19.207754,0.57269514
980856,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2015,2,,,0.0,1.0,162.6727272727273,0.5996686561457913,0.4200994031562626,0,0,0.040496156,0,Low,0,0,21,0.0,1,33,1,Budget Explorers,20.058538,1.152181
271660,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Star,4270.03,Standard,2015,4,,,0.1818181818181818,1.0,-119.98181818181818,0.4675898982604448,0.5324503032491392,0,0,0.33656177,0,Medium,0,2,11,0.0,1,31,1,Budget Explorers,11.084008,0.4787364
264936,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4272.81,Standard,2013,8,,,0.0909090909090909,1.0,53.46363636363636,0.5486374545995201,0.4717723999837803,0,0,0.07357943,0,Low,0,1,16,0.0,1,51,1,Budget Explorers,14.656913,2.9702508
976513,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,92067.0,Married,Star,4273.59,Standard,2014,8,,,0.0909090909090909,0.4545454545454545,-270.9818181818182,0.3970306493065143,0.3536180779353184,0,0,0.27969438,0,Low,0,1,19,0.0285090429695546,1,39,1,Budget Explorers,17.69721,2.9964628
828776,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60899.0,Married,Star,4274.62,Standard,2017,5,,,0.0,1.0,318.7454545454545,0.6725982880567534,0.3982205135829739,0,0,0.03018649,0,Low,0,0,10,0.0,1,6,1,Budget Explorers,10.6358795,0.6780629
240362,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,58756.0,Married,Star,4276.36,Standard,2014,10,,,0.0,1.0,480.7272727272728,0.7482891187527878,0.3755132643741636,0,0,0.00705884,0,Low,0,0,11,0.0,1,37,1,Budget Explorers,10.80965,0.35612783
137845,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88445.0,Married,Star,4277.27,Standard,2013,6,,,0.0,1.0,83.86363636363636,0.5628427603491855,0.4311471718952443,0,0,0.024467632,0,Low,0,0,22,0.0,1,53,1,Budget Explorers,19.247478,0.53346413
430569,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87462.0,Married,Star,4277.56,Standard,2016,10,,,0.0,0.4545454545454545,-334.2454545454545,0.3674688303137147,0.3261229872695219,0,0,0.06311715,0,Low,0,0,20,0.0337344643913987,1,13,1,Budget Explorers,18.808222,2.2053955
625870,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2013,8,,,0.1818181818181818,1.0,-165.86363636363637,0.4461502516938893,0.5388821972191059,0,0,0.670196,1,High,1,2,16,0.0,1,51,1,Budget Explorers,14.86567,2.7486672
917630,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2016,12,,,0.0909090909090909,1.0,7.836363636363636,0.5273167519806291,0.4781686107694476,0,0,0.0701847,0,Low,0,1,12,0.0,1,11,1,Budget Explorers,11.828387,-0.01938366
717660,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,4293.01,Standard,2015,3,,,0.2727272727272727,1.0,12.681818181818182,0.5295809349843887,0.5502166285955924,1,1,0.98724306,1,High,1,3,9,0.0,1,32,1,Budget Explorers,10.535932,0.90809846
450621,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77083.0,Married,Star,4296.6,Standard,2015,3,,,0.1818181818181818,0.6363636363636364,-169.4,0.4444977804209766,0.4302870295100706,0,0,0.043880355,0,Low,0,2,11,0.0293544897223223,1,32,1,Budget Explorers,11.904975,1.6458786
939562,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95467.0,Married,Star,4297.02,Standard,2016,12,,,0.0,0.7272727272727273,51.763636363636365,0.5478430789490453,0.3538288944971046,0,0,0.113418914,0,Low,0,0,26,0.0119321063150672,1,11,1,Budget Explorers,17.278963,-0.23525882
135250,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,4298.66,Standard,2013,8,,,0.0909090909090909,0.5454545454545454,153.9090909090909,0.5955735859476223,0.3213279242157132,0,0,0.10224718,0,Low,0,1,17,0.0147799252882897,1,51,1,Budget Explorers,15.330985,3.1712937
714555,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2013,8,,,0.0,0.4545454545454545,-235.9636363636364,0.4133939381066672,0.3123454549316362,0,0,0.06344257,0,Low,0,0,25,0.0165537998495109,1,51,1,Budget Explorers,17.59367,-0.1710659
947868,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2012,5,,,0.0,0.8181818181818182,24.145454545454545,0.5349376606274294,0.3849732472663166,0,0,0.00039807154,0,Low,0,0,24,0.0098637858149365,1,66,1,Budget Explorers,17.999022,-0.073102824
228580,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,54643.0,Single,Star,4305.79,Standard,2012,5,,,0.0,0.0,228.95454545454547,0.6306408105180434,0.1108077568445869,0,0,9.501179e-05,0,Low,0,0,13,0.0731819677525501,1,66,1,Budget Explorers,12.717376,1.9401841
557500,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,2015,11,,,0.0,0.0909090909090909,396.8545454545455,0.7090970879972813,0.1145436008735428,0,0,0.10370545,0,Low,0,0,16,0.0142962995249095,1,24,1,Budget Explorers,14.678537,2.4997518
238233,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2017,4,,,0.1818181818181818,1.0,187.6909090909091,0.6113591470019754,0.4893195286266801,0,0,0.0972233,0,Low,0,2,12,0.0,1,7,1,Budget Explorers,11.897906,0.11241042
979309,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,3,,,0.1818181818181818,0.9090909090909092,-170.8272727272727,0.4438308447144284,0.5123052920402169,0,0,0.08472509,0,Low,0,2,25,0.0079096572481859,1,56,1,Budget Explorers,17.750298,-0.07966743
717700,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2015,9,,,0.0,1.0,-163.64545454545456,0.4471867632378242,0.4658439710286527,0,0,0.043242794,0,Low,0,0,24,0.0,1,26,1,Budget Explorers,18.059225,-0.12840353
245465,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,4319.15,Standard,2015,8,,,0.0909090909090909,0.1818181818181818,31.845454545454544,0.5385357150442854,0.2293483763958052,0,0,0.10660888,0,Low,0,1,21,0.0375728044463055,1,27,1,Budget Explorers,19.333046,1.1924578
