Loyalty Number,CLV,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
235872,4046.94,0.0909090909090909,0.7272727272727273,-83.53636363636363,0.484620122767146,0.4091594177153107,0,0,1,8,1,4,13,21,6,6,21,31616,31616.0,475,86,31616.0,475,0.0150240384615384,0.7619047619047619,0.6370192307692307,1505.5238095238096,Fall,1,1,1,1,5,1,0,1,0,0,56,89057.0,0,0,0,0,0,0,1,0,0,0,0
295147,4048.16,0.0909090909090909,0.0909090909090909,280.54545454545456,0.654748199910792,0.167211903663126,0,0,1,1,1,6,15,15,5,7,15,23429,23429.0,968,174,23429.0,968,0.041316317384438,1.6,0.9571044432114046,1561.9333333333334,Summer,0,1,0,1,3,1,1,0,1,0,6,99814.0,0,1,0,0,0,0,0,0,0,0,0
306110,4053.37,0.4545454545454545,0.4545454545454545,-327.5272727272727,0.3706081009324357,0.5069993879020874,0,0,5,5,5,0,1,6,4,8,6,10673,10673.0,797,143,10673.0,797,0.0746744120678347,0.0,0.0,1778.8333333333333,Winter,1,1,1,0,3,1,1,0,1,0,54,64587.0,0,0,0,0,0,0,1,0,0,0,0
295217,4059.57,0.3636363636363636,0.5454545454545454,-387.2363636363637,0.3427072492088104,0.506278734328266,0,0,4,6,4,0,3,9,4,8,9,18422,18422.0,1034,186,18422.0,1034,0.0561285419606991,0.0,0.0,2046.888888888889,Winter,1,1,1,0,5,1,0,0,0,0,17,67411.0,0,0,0,0,0,0,1,0,0,0,0
591731,4064.18,0.0909090909090909,0.3636363636363636,-387.8272727272727,0.3424311293303032,0.3427252066554545,0,0,1,4,1,3,11,24,10,2,24,39625,39625.0,645,116,39625.0,645,0.0162776025236593,0.5,0.5937665615141956,1651.0416666666667,Spring,1,1,1,1,3,1,1,0,1,0,50,51370.0,0,0,0,0,0,0,1,0,0,0,0
326905,4068.09,0.0909090909090909,1.0,171.4909090909091,0.6037892143327458,0.4552268720638126,0,0,1,72,1,2,11,19,6,6,19,24066,24066.0,0,0,24066.0,0,0.0,0.4210526315789473,0.5099310230200282,1266.6315789473683,Summer,0,1,1,1,2,1,1,0,0,0,9,74161.0,0,1,0,0,0,0,0,0,0,0,0
375511,4070.05,0.0,0.2727272727272727,291.46363636363634,0.6598500456659799,0.1838631681183878,0,0,0,3,0,10,18,23,8,4,23,30990,30990.0,1084,195,30990.0,1084,0.0349790254920942,1.7391304347826086,1.4657631494030332,1347.391304347826,Fall,1,1,1,1,3,1,0,1,0,0,40,59300.0,0,0,0,0,0,0,0,0,1,0,0
797685,4079.13,0.0909090909090909,0.3636363636363636,196.6727272727273,0.6155561691552857,0.2607876947079597,0,0,1,4,1,4,6,6,3,9,6,8190,8190.0,822,148,8190.0,822,0.1003663003663003,2.6666666666666665,2.431257631257631,1365.0,Fall,0,1,0,1,2,1,1,0,1,0,5,74161.0,1,0,0,0,0,0,0,0,0,0,0
216467,4083.56,0.0909090909090909,1.0,113.52727272727272,0.5767039782502497,0.4633524428885615,0,0,1,72,1,3,9,11,6,6,11,19036,19036.0,0,0,19036.0,0,0.0,1.0909090909090908,0.98550115570498,1730.5454545454545,Fall,0,1,1,1,5,1,1,0,1,0,40,90995.0,0,0,0,1,0,0,0,0,0,0,0
539673,4087.51,0.0,0.0909090909090909,-120.60909090909092,0.467296786389414,0.187083691355903,2,1,0,1,0,6,8,19,7,5,19,23285,23285.0,498,90,23285.0,498,0.0213871591153102,1.263157894736842,1.4256388232767876,1225.5263157894738,Fall,1,1,1,1,3,1,1,0,0,0,33,49558.0,0,0,0,0,0,0,1,0,0,0,0
484718,4089.46,0.0909090909090909,0.1818181818181818,326.54545454545456,0.676243070453049,0.1880361697731762,0,0,1,2,1,6,11,17,7,5,17,33867,33867.0,554,100,33867.0,554,0.0163581067115481,1.411764705882353,1.63628310744973,1992.1764705882356,Fall,1,1,1,1,3,1,0,1,1,0,65,76367.0,0,1,0,0,0,0,0,0,0,0,0
528492,4090.75,0.0,0.0,-396.5272727272727,0.3383657951190502,0.1984902614642849,2,1,0,0,0,8,8,19,7,5,19,39672,39672.0,821,147,39672.0,821,0.0206946965113934,1.6842105263157894,1.4618874773139745,2088.0,Fall,1,0,1,1,3,1,1,0,1,0,29,60360.0,0,0,0,0,0,0,0,0,1,0,0
632793,4097.37,0.0,0.3636363636363636,185.6090909090909,0.6103863554300036,0.225975002461908,0,0,0,4,0,4,12,15,7,5,15,12709,12709.0,506,91,12709.0,506,0.0398143048233535,1.0666666666666669,1.3508537257061926,847.2666666666667,Fall,0,1,1,1,1,1,0,1,0,0,17,60370.0,0,0,0,0,0,0,0,0,1,0,0
705196,4101.94,0.0909090909090909,1.0,243.43636363636364,0.6374078715405366,0.4451412749014753,0,0,1,72,1,5,18,28,9,3,28,49630,49630.0,0,0,49630.0,0,0.0,0.7142857142857143,0.7011082006850695,1772.5,Spring,1,1,1,1,2,1,0,1,0,0,48,74161.0,0,1,0,0,0,0,0,0,0,0,0
119488,4108.26,0.0,1.0,429.8181818181818,0.7245003292198552,0.3826499012340434,0,0,0,72,0,11,11,11,3,9,11,11618,11618.0,0,0,11618.0,0,0.0,4.0,4.0,1056.1818181818182,Fall,0,0,0,1,2,1,0,1,0,0,5,74161.0,0,0,0,0,0,0,0,0,1,0,0
287750,4109.31,0.0,0.4545454545454545,-241.27272727272728,0.4109131071982329,0.3130897042041665,0,0,0,5,0,2,8,18,7,5,18,25490,25490.0,1213,219,25490.0,1213,0.0475872891329933,0.4444444444444444,0.2451157316594743,1416.111111111111,Fall,1,1,1,1,2,1,0,1,0,0,63,74161.0,0,0,0,0,0,0,1,0,0,0,0
735846,4109.79,0.2727272727272727,0.0909090909090909,-60.16363636363637,0.4955417259616406,0.2877011185751441,0,0,3,1,1,0,3,5,3,9,5,4831,4831.0,558,100,4831.0,558,0.1155040364313806,0.0,0.0,966.2,Spring,1,1,1,0,3,1,1,0,1,0,63,95318.0,0,0,0,0,0,0,1,0,0,0,0
606026,4110.62,0.0,0.6363636363636364,497.0545454545455,0.7559185233958498,0.2641335338903359,0,0,0,7,0,9,21,26,10,2,26,38410,38410.0,504,91,38410.0,504,0.0131215829211142,1.3846153846153846,1.4358760739390783,1477.3076923076924,Fall,1,1,1,1,3,1,0,1,1,0,28,55207.0,0,1,0,0,0,0,0,0,0,0,0
460291,4111.2,0.0909090909090909,1.0,-465.45454545454544,0.3061574732907118,0.5445163943764229,0,0,1,72,1,3,5,15,5,7,15,28755,28755.0,0,0,28755.0,0,0.0,0.8,0.9176838810641628,1917.0,Winter,1,1,1,1,3,1,0,0,0,0,26,55476.0,0,1,0,0,0,0,0,0,0,0,0
743001,4111.89,0.0,1.0,339.40909090909093,0.6822539878082454,0.3953238036575263,0,0,0,72,0,3,8,8,2,10,8,10682,10682.0,0,0,10682.0,0,0.0,1.5,2.796105598202584,1335.25,Fall,0,1,0,1,3,1,1,0,0,0,6,79533.0,0,1,0,0,0,0,0,0,0,0,0
869799,4111.89,0.0,1.0,-4.118181818181818,0.521730634438521,0.4434808096684437,0,0,0,72,0,3,5,7,3,9,7,7485,7485.0,0,0,7485.0,0,0.0,1.7142857142857142,1.213627254509018,1069.2857142857142,Fall,1,1,0,1,3,1,1,0,0,0,32,79533.0,0,0,0,0,0,0,1,0,0,0,0
279419,4117.37,0.0,0.0909090909090909,1019.4,1.0,0.0272727272727272,0,0,0,1,0,14,30,41,9,3,41,69113,69113.0,1354,243,69113.0,1354,0.019591104423191,1.3658536585365857,1.7009824490327434,1685.6829268292684,Fall,1,1,1,1,2,1,0,1,0,0,52,74161.0,0,1,0,0,0,0,0,0,0,0,0
170585,4118.59,0.0909090909090909,0.1818181818181818,-226.12727272727275,0.4179902720842803,0.2655120092838068,0,0,1,2,1,1,10,17,7,5,17,27484,27484.0,405,73,27484.0,405,0.0147358463105807,0.2352941176470588,0.204773686508514,1616.7058823529412,Spring,1,1,1,1,3,1,0,1,1,0,51,82675.0,0,0,0,0,0,0,1,0,0,0,0
188340,4118.59,0.0,0.0909090909090909,479.8,0.747855822943438,0.1029159803896958,0,0,0,1,0,9,14,15,5,7,15,17597,17597.0,992,179,17597.0,992,0.0563732454395635,2.4,2.8141160425072456,1173.1333333333334,Fall,0,1,1,1,3,1,0,1,1,0,7,82675.0,0,0,0,0,0,0,1,0,0,0,0
670817,4118.59,0.0,0.3636363636363636,310.1363636363636,0.6685754338268092,0.2085182789428663,0,0,0,4,0,7,10,20,7,5,20,29277,29277.0,682,123,29277.0,682,0.0232947364825631,1.4,1.7738156231854356,1463.85,Spring,1,1,1,1,3,1,0,1,1,0,11,82675.0,0,0,0,0,0,0,1,0,0,0,0
509513,4121.25,0.0,0.1818181818181818,638.1272727272727,0.8218389583908584,0.107993767028197,0,0,0,2,0,8,18,22,7,5,22,47993,47993.0,576,104,47993.0,576,0.0120017502552455,1.4545454545454546,1.5166378430187737,2181.5,Fall,1,1,0,1,2,1,0,1,1,0,59,74161.0,0,1,0,0,0,0,0,0,0,0,0
779247,4122.57,0.0,1.0,127.21818181818182,0.5831014634353562,0.4250695609693931,0,0,0,72,0,3,19,22,6,6,22,28593,28593.0,0,0,28593.0,0,0.0,0.5454545454545454,0.2748924561955723,1299.6818181818182,Summer,1,1,1,1,3,1,1,0,1,0,62,86987.0,0,0,1,0,0,0,0,0,0,0,0
111255,4122.96,0.0,1.0,347.8727272727273,0.6862088740680954,0.3941373377795714,0,0,0,72,0,8,15,19,8,4,19,27417,27417.0,0,0,27417.0,0,0.0,1.6842105263157894,1.6147645621329831,1443.0,Summer,1,1,1,1,1,1,1,0,1,0,56,70272.0,0,0,0,0,0,0,0,0,1,0,0
763061,4126.61,0.2727272727272727,0.7272727272727273,254.2,0.6424375013274995,0.4345414768744774,0,0,3,8,3,0,8,10,3,9,10,21024,21024.0,515,93,21024.0,515,0.0244958143074581,0.0,0.0,2102.4,Summer,0,1,1,0,3,1,1,0,1,0,43,56845.0,0,0,0,0,0,0,1,0,0,0,0
428919,4139.9,0.0,1.0,-206.47272727272727,0.4271744440432446,0.4718476667870266,0,0,0,72,0,1,5,13,6,6,13,17414,17414.0,0,0,17414.0,0,0.0,0.3076923076923077,0.5485241759503847,1339.5384615384614,Summer,1,1,1,1,3,1,0,0,0,0,28,58209.0,0,0,0,0,0,0,0,0,1,0,0
139863,4142.56,0.0909090909090909,0.0909090909090909,6.627272727272727,0.5267517682292221,0.2056108331675969,0,0,1,1,1,4,13,16,6,6,16,33709,33709.0,857,154,33709.0,857,0.0254234774095938,1.0,0.7913613575009641,2106.8125,Fall,1,1,0,1,3,1,1,0,1,0,25,67223.0,0,0,0,0,0,0,0,0,1,0,0
695755,4144.87,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,3,1,1,0,0,0,67,79088.0,0,1,0,0,0,0,0,0,0,0,0
355331,4145.02,0.0,0.0,215.5727272727273,0.6243877572693868,0.1126836728191839,0,0,0,0,0,8,18,31,10,2,31,42129,42129.0,1915,344,42129.0,1915,0.0454556243917491,1.032258064516129,1.2224358517885543,1359.0,Fall,1,1,1,1,2,1,0,0,1,0,52,74161.0,0,0,0,0,0,0,1,0,0,0,0
578837,4152.65,0.0,0.3636363636363636,-245.72727272727272,0.4088315881141012,0.2864414326566787,0,0,0,4,0,4,10,20,9,3,20,29394,29394.0,704,127,29394.0,704,0.0239504660815132,0.8,0.4471660883173436,1469.7,Summer,1,1,1,1,2,1,0,1,1,0,66,74161.0,0,0,0,0,0,0,1,0,0,0,0
467182,4160.02,0.0909090909090909,1.0,-594.3545454545455,0.2459251077929526,0.5625861040257506,2,1,1,72,1,1,7,22,7,5,22,34096,34096.0,0,0,34096.0,0,0.0,0.1818181818181818,0.096316283435007,1549.8181818181818,Spring,1,1,1,1,3,1,1,0,0,0,47,102347.0,1,0,0,0,0,0,0,0,0,0,0
601407,4165.17,0.3636363636363636,1.0,28.12727272727273,0.5367982838087553,0.5844150603119188,1,1,4,72,4,0,5,11,3,9,11,13832,13832.0,0,0,13832.0,0,0.0,0.0,0.0,1257.4545454545455,Spring,0,1,1,0,3,1,1,0,1,0,26,72809.0,0,0,0,0,0,0,1,0,0,0,0
700871,4165.25,0.0,1.0,193.35454545454544,0.614005649837514,0.4157983050487457,0,0,0,72,0,8,13,21,8,4,21,27662,27662.0,0,0,27662.0,0,0.0,1.5238095238095235,2.0553828356590267,1317.2380952380952,Fall,1,1,1,1,3,1,1,0,0,0,23,74567.0,0,0,0,0,1,0,0,0,0,0,0
203809,4165.35,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,1,1,1,0,0,0,64,54160.0,1,0,0,0,0,0,0,0,0,0,0
705589,4165.99,0.0,1.0,155.9090909090909,0.5965081455364161,0.4210475563390751,0,0,0,72,0,4,13,23,8,4,23,40539,40539.0,0,0,40539.0,0,0.0,0.6956521739130435,0.8808308049039196,1762.5652173913045,Spring,1,1,1,1,2,1,0,1,0,0,66,74161.0,0,0,0,0,0,0,1,0,0,0,0
746060,4167.09,0.0,0.7272727272727273,762.8,0.880096004757758,0.2541530167544907,0,0,0,8,0,10,22,26,9,3,26,39044,39044.0,421,76,39044.0,421,0.0107827066898883,1.5384615384615383,1.9270566540313487,1501.6923076923076,Fall,0,1,1,1,2,1,1,0,1,0,43,74161.0,0,1,0,0,0,0,0,0,0,0,0
469718,4167.42,0.0909090909090909,1.0,16.772727272727273,0.531492534143285,0.4769158761206509,0,0,1,72,1,2,13,20,7,5,20,19924,19924.0,0,0,19924.0,0,0.0,0.4,0.8564545272033728,996.2,Spring,1,1,1,1,3,1,1,0,1,0,58,73544.0,0,0,0,0,0,0,1,0,0,0,0
164429,4169.36,0.0,0.0909090909090909,-78.9,0.4867866018138952,0.1812367467285587,0,0,0,1,0,8,13,26,8,4,26,34731,34731.0,890,160,34731.0,890,0.0256255218680717,1.2307692307692308,0.9366848060810228,1335.8076923076924,Fall,1,1,1,1,3,1,0,1,0,0,62,57852.0,0,1,0,0,0,0,0,0,0,0,0
708373,4169.36,0.0,1.0,244.04545454545453,0.6376924874153056,0.4086922537754083,0,0,0,72,0,6,17,19,6,6,19,24055,24055.0,0,0,24055.0,0,0.0,1.263157894736842,1.4102681355227604,1266.0526315789473,Summer,0,1,1,1,3,1,0,1,0,0,8,57852.0,0,0,0,0,0,0,1,0,0,0,0
225088,4170.34,0.0909090909090909,1.0,346.2454545454545,0.6854484824026678,0.430729091642836,0,0,1,72,1,2,11,12,4,8,12,24196,24196.0,0,0,24196.0,0,0.0,0.6666666666666666,0.7667383038518764,2016.3333333333333,Summer,1,1,0,1,3,1,1,0,1,0,26,97991.0,0,1,0,0,0,0,0,0,0,0,0
100214,4170.57,0.0909090909090909,0.0,107.1818181818182,0.5737388755548949,0.1642419736971679,0,0,1,0,0,5,5,7,3,9,7,11016,11016.0,861,155,11016.0,861,0.0781590413943355,2.857142857142857,2.6884531590413943,1573.7142857142858,Fall,1,0,0,1,3,1,1,0,1,0,27,63253.0,0,1,0,0,0,0,0,0,0,0,0
268128,4177.88,0.0,0.5454545454545454,-241.9909090909091,0.4105775153458933,0.3404631090325956,0,0,0,6,0,3,8,19,8,4,19,22571,22571.0,992,179,22571.0,992,0.043950201586106,0.631578947368421,0.3709184351601612,1187.9473684210527,Fall,1,1,1,1,1,1,1,0,0,0,58,47663.0,0,0,0,0,0,0,1,0,0,0,0
930584,4185.76,0.0,0.7272727272727273,106.7,0.5735137316539581,0.3461276986856307,0,0,0,8,0,4,12,16,6,6,16,21025,21025.0,468,84,21025.0,468,0.0222592152199762,1.0,0.8772413793103448,1314.0625,Fall,1,1,1,1,2,1,0,1,1,0,28,74161.0,0,1,0,0,0,0,0,0,0,0,0
327796,4191.06,0.0,1.0,276.41818181818184,0.6528196087593723,0.4041541173721883,0,0,0,72,0,2,6,6,2,10,6,13630,13630.0,0,0,13630.0,0,0.0,1.3333333333333333,1.2308143800440206,2271.6666666666665,Fall,0,1,0,1,2,1,0,1,1,0,5,74161.0,0,0,0,0,0,0,0,0,1,0,0
947467,4196.43,0.0,1.0,231.45454545454547,0.6318090100040357,0.4104572969987893,0,0,0,72,0,5,5,13,5,7,13,21556,21556.0,0,0,21556.0,0,0.0,1.5384615384615383,2.0341436259046204,1658.1538461538462,Fall,1,0,1,1,3,1,1,0,0,0,33,49937.0,0,1,0,0,0,0,0,0,0,0,0
743510,4196.65,0.1818181818181818,1.0,-95.50909090909092,0.479025509228776,0.5290196199586399,0,0,2,72,2,1,4,8,3,9,8,11922,11922.0,0,0,11922.0,0,0.0,0.5,0.5911759771850361,1490.25,Fall,0,1,1,1,2,1,0,1,1,0,18,74161.0,0,1,0,0,0,0,0,0,0,0,0
580324,4198.03,0.0,0.4545454545454545,-16.78181818181818,0.515813173042204,0.2816196844509752,0,0,0,5,0,2,5,10,5,7,10,20215,20215.0,1089,196,20215.0,1089,0.0538708879544892,0.8,0.9600791491466732,2021.5,Summer,1,1,1,1,3,1,1,0,1,0,53,61113.0,0,1,0,0,0,0,0,0,0,0,0
101945,4202.66,0.0,1.0,289.3909090909091,0.658881502092139,0.4023355493723582,0,0,0,72,0,6,12,19,7,5,19,34441,34441.0,0,0,34441.0,0,0.0,1.263157894736842,1.3386370895154032,1812.684210526316,Fall,1,1,1,1,3,1,1,0,1,0,48,86098.0,0,0,0,0,0,1,0,0,0,0,0
713636,4212.8,0.0,1.0,240.83636363636364,0.6361929440751046,0.4091421167774686,0,0,0,72,0,8,13,20,7,5,20,28233,28233.0,0,0,28233.0,0,0.0,1.6,1.5686607870222788,1411.65,Fall,1,1,1,1,5,1,1,0,1,0,39,48109.0,0,0,0,0,0,0,1,0,0,0,0
302509,4213.92,0.0,1.0,413.8454545454546,0.7170365965038975,0.3848890210488307,0,0,0,72,0,4,7,7,3,9,7,10714,10714.0,0,0,10714.0,0,0.0,2.2857142857142856,3.418704498786634,1530.571428571429,Fall,0,1,0,1,5,1,1,0,1,0,8,74238.0,0,1,0,0,0,0,0,0,0,0,0
789421,4217.86,0.0909090909090909,1.0,154.11818181818182,0.5956712899046326,0.4576622493922466,0,0,1,72,1,3,8,11,6,6,11,15526,15526.0,0,0,15526.0,0,0.0,1.0909090909090908,1.297436558031689,1411.4545454545455,Fall,0,1,1,1,2,1,0,1,0,0,12,74161.0,0,1,0,0,0,0,0,0,0,0,0
404426,4223.27,0.0,0.0,268.04545454545456,0.6489072024808309,0.1053278392557507,0,0,0,0,0,3,6,7,3,9,7,11848,11848.0,502,90,11848.0,502,0.0423700202565833,1.7142857142857142,2.304186360567184,1692.571428571429,Fall,1,1,0,1,5,1,1,0,0,0,38,99696.0,0,1,0,0,0,0,0,0,0,0,0
438023,4228.73,0.0,1.0,-352.92727272727274,0.3587391941547546,0.4923782417535736,0,0,0,72,0,1,1,11,4,8,11,16378,16378.0,0,0,16378.0,0,0.0,0.3636363636363636,0.2701184515813897,1488.909090909091,Spring,1,0,1,1,2,1,1,0,1,0,58,74161.0,0,1,0,0,0,0,0,0,0,0,0
872932,4236.3,0.0,0.0,21.472727272727276,0.5336887491769504,0.1398933752469148,0,0,0,0,0,9,10,16,7,5,16,23207,23207.0,448,81,23207.0,448,0.0193045201878743,2.25,2.020424871805921,1450.4375,Fall,1,1,1,1,1,1,1,0,1,0,32,72685.0,0,0,0,0,0,0,0,0,1,0,0
407945,4236.47,0.0,0.6363636363636364,224.3636363636364,0.6284955714619486,0.3023604194705063,0,0,0,7,0,4,14,22,9,3,22,43512,43512.0,536,96,43512.0,536,0.0123184408898694,0.7272727272727273,0.7567567567567568,1977.8181818181815,Spring,1,1,1,1,3,1,1,0,0,0,59,75108.0,0,0,0,1,0,0,0,0,0,0,0
211714,4236.84,0.0,0.0,-148.11818181818182,0.4544423440453686,0.1636672967863894,0,0,0,0,0,2,12,22,9,3,22,32355,32355.0,1352,243,32355.0,1352,0.0417864317725235,0.3636363636363636,0.339236594034925,1470.6818181818182,Summer,1,1,1,1,5,1,1,0,0,0,29,103572.0,0,1,0,0,0,0,0,0,0,0,0
410982,4237.37,0.0,0.0,298.0636363636364,0.6629340923089995,0.1011197723073001,0,0,0,0,0,8,16,21,6,6,21,30879,30879.0,807,145,30879.0,807,0.0261342660060235,1.5238095238095235,1.7170245150425856,1470.428571428571,Fall,0,1,1,1,4,1,1,0,1,0,9,132353.0,0,0,0,0,0,0,1,0,0,0,0
905213,4237.37,0.0909090909090909,0.3636363636363636,89.4,0.565429791210892,0.2758256080912779,0,0,1,4,1,1,7,11,3,9,11,18576,18576.0,1234,222,18576.0,1234,0.0664298018949181,0.3636363636363636,0.2648578811369509,1688.7272727272727,Fall,0,1,1,1,4,1,1,0,0,0,25,132353.0,0,1,0,0,0,0,0,0,0,0,0
147898,4241.64,0.1818181818181818,0.1818181818181818,-154.36363636363637,0.4515239693294535,0.2918155364738912,0,0,2,2,2,1,10,20,7,5,20,31656,31656.0,952,171,31656.0,952,0.0300732878443265,0.2,0.0678544351781652,1582.8,Spring,1,1,1,1,1,1,0,0,0,0,63,59849.0,0,0,0,0,0,0,0,0,1,0,0
610946,4244.47,0.0,0.4545454545454545,-44.21818181818182,0.5029927146832056,0.2854658219586746,0,0,0,5,0,3,10,17,8,4,17,21498,21498.0,1419,256,21498.0,1419,0.0660061401060563,0.7058823529411765,0.5336310354451577,1264.5882352941176,Summer,1,1,1,1,3,1,1,0,0,0,11,56947.0,0,0,1,0,0,0,0,0,0,0,0
383108,4247.68,0.0,1.0,170.44545454545454,0.6033006945476945,0.4190097916356916,0,0,0,72,0,7,13,15,5,7,15,16553,16553.0,0,0,16553.0,0,0.0,1.8666666666666667,1.936325741557421,1103.5333333333333,Fall,1,1,0,1,3,1,1,0,0,0,65,64497.0,0,1,0,0,0,0,0,0,0,0,0
836343,4247.68,0.0909090909090909,0.3636363636363636,335.0181818181818,0.68020220471103,0.2413938840412364,0,0,1,4,1,7,18,18,4,8,18,23364,23364.0,559,101,23364.0,559,0.0239256976545112,1.5555555555555556,1.724191063174114,1298.0,Fall,0,1,0,1,3,1,1,0,0,0,7,64497.0,0,0,0,0,0,0,1,0,0,0,0
585357,4250.28,0.0,0.9090909090909092,-75.35454545454546,0.4884433210849388,0.4261942764017911,0,0,0,10,0,7,9,21,10,2,21,33875,33875.0,350,63,33875.0,350,0.0103321033210332,1.3333333333333333,1.272088560885609,1613.095238095238,Fall,1,1,1,1,2,1,0,1,1,0,13,74161.0,0,0,0,0,0,0,0,0,1,0,0
784804,4250.28,0.0909090909090909,1.0,62.81818181818182,0.5530086446761964,0.4704610429607774,0,0,1,72,1,3,3,6,3,9,6,8685,8685.0,0,0,8685.0,0,0.0,2.0,2.051813471502591,1447.5,Fall,0,0,1,1,2,1,0,1,0,0,27,74161.0,1,0,0,0,0,0,0,0,0,0,0
719633,4250.78,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,3,1,0,0,1,0,11,52109.0,0,1,0,0,0,0,0,0,0,0,0
715764,4253.28,0.0,0.3636363636363636,-70.9,0.4905248401690703,0.261933457040188,0,0,0,4,0,1,5,11,5,7,11,18251,18251.0,717,129,18251.0,717,0.0392855186017204,0.3636363636363636,0.3859514547148101,1659.1818181818182,Summer,1,1,1,1,2,1,0,1,1,0,15,74161.0,0,0,1,0,0,0,0,0,0,0,0
753473,4254.62,0.0909090909090909,1.0,-368.5636363636364,0.3514326373696396,0.5309338451527444,0,0,1,72,1,2,14,22,7,5,22,28837,28837.0,0,0,28837.0,0,0.0,0.3636363636363636,0.2327565280715747,1310.7727272727273,Summer,1,1,1,1,5,1,0,1,0,0,52,70996.0,0,0,0,0,0,0,1,0,0,0,0
980856,4254.62,0.0,1.0,162.6727272727273,0.5996686561457913,0.4200994031562626,0,0,0,72,0,2,15,21,7,5,21,40098,40098.0,0,0,40098.0,0,0.0,0.3809523809523809,0.4081999102199611,1909.4285714285716,Summer,1,1,1,1,5,1,0,1,1,0,33,70996.0,0,0,0,0,0,1,0,0,0,0,0
271660,4270.03,0.1818181818181818,1.0,-119.98181818181818,0.4675898982604448,0.5324503032491392,0,0,2,72,2,2,5,11,6,6,11,15280,15280.0,0,0,15280.0,0,0.0,0.7272727272727273,0.6418848167539267,1389.090909090909,Spring,1,1,1,1,2,1,1,0,1,0,31,74161.0,0,1,0,0,0,0,0,0,0,0,0
264936,4272.81,0.0909090909090909,1.0,53.46363636363636,0.5486374545995201,0.4717723999837803,0,0,1,72,1,6,11,16,6,6,16,17576,17576.0,0,0,17576.0,0,0.0,1.5,1.2589895311788804,1098.5,Fall,0,1,1,1,2,1,0,1,0,0,51,74161.0,0,1,0,0,0,0,0,0,0,0,0
976513,4273.59,0.0909090909090909,0.4545454545454545,-270.9818181818182,0.3970306493065143,0.3536180779353184,0,0,1,5,1,1,11,19,7,5,19,24273,24273.0,692,125,24273.0,692,0.0285090429695546,0.2105263157894736,0.2432332220986281,1277.5263157894738,Spring,1,1,1,1,3,1,1,0,0,0,39,92067.0,0,0,0,0,0,0,0,0,1,0,0
828776,4274.62,0.0,1.0,318.7454545454545,0.6725982880567534,0.3982205135829739,0,0,0,72,0,3,10,10,3,9,10,14635,14635.0,0,0,14635.0,0,0.0,1.2,1.5201913221728731,1463.5,Summer,0,1,0,1,3,1,1,0,1,0,6,60899.0,0,0,0,0,0,0,1,0,0,0,0
240362,4276.36,0.0,1.0,480.7272727272728,0.7482891187527878,0.3755132643741636,0,0,0,72,0,8,9,11,5,7,11,20131,20131.0,0,0,20131.0,0,0.0,2.909090909090909,2.8970244895931647,1830.090909090909,Fall,1,1,1,1,3,1,1,0,1,0,37,58756.0,0,0,0,0,0,0,1,0,0,0,0
137845,4277.27,0.0,1.0,83.86363636363636,0.5628427603491855,0.4311471718952443,0,0,0,72,0,8,12,22,10,2,22,38681,38681.0,0,0,38681.0,0,0.0,1.4545454545454546,1.514024973501202,1758.2272727272727,Fall,1,1,1,1,3,1,1,0,0,0,53,88445.0,0,1,0,0,0,0,0,0,0,0,0
430569,4277.56,0.0,0.4545454545454545,-334.2454545454545,0.3674688303137147,0.3261229872695219,0,0,0,5,0,3,11,20,7,5,20,30414,30414.0,1026,185,30414.0,1026,0.0337344643913987,0.6,0.2173998816334582,1520.7,Spring,1,1,1,1,3,1,1,0,1,0,13,87462.0,0,0,0,0,0,0,0,0,1,0,0
625870,4282.95,0.1818181818181818,1.0,-165.86363636363637,0.4461502516938893,0.5388821972191059,0,0,2,72,2,1,8,16,7,5,16,24201,24201.0,0,0,24201.0,0,0.0,0.25,0.123631254906822,1512.5625,Spring,1,1,1,1,3,1,1,0,0,0,51,61809.0,0,0,0,0,0,0,1,0,0,0,0
