Loyalty Number,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall
557500,0,1,0,7,13,16,6,6,16,22943,22943.0,328,59,22943.0,328,0.014296299524909559,1.75,1.5073878742971714,1433.9375,Fall,1,1,1,1
238233,2,72,2,3,9,12,5,7,12,16180,16180.0,0,0,16180.0,0,0.0,1.0,0.872929542645241,1348.3333333333333,Summer,0,1,1,1
979309,2,10,2,2,15,25,7,5,25,42859,42859.0,339,61,42859.0,339,0.007909657248185912,0.32,0.3438251009122938,1714.36,Spring,1,1,1,1
717700,0,72,0,4,16,24,8,4,24,31173,31173.0,0,0,31173.0,0,0.0,0.6666666666666666,0.64158085522728,1298.875,Spring,1,1,1,1
245465,1,2,1,3,15,21,8,4,21,26269,26269.0,987,178,26269.0,987,0.03757280444630553,0.5714285714285714,0.9699645970535612,1250.904761904762,Summer,1,1,1,1
709920,0,4,0,6,12,20,8,4,20,21744,21744.0,506,91,21744.0,506,0.023270787343635024,1.2,1.5108535688005886,1087.2,Fall,1,1,1,1
143784,0,8,0,9,21,26,9,3,26,38649,38649.0,1172,211,38649.0,1172,0.030324199849931434,1.3846153846153846,1.2214546301327331,1486.5,Fall,1,1,1,1
602176,0,1,0,7,11,14,6,6,14,25890,25890.0,536,96,25890.0,536,0.020702974121282348,2.0,1.818153727307841,1849.2857142857142,Fall,0,1,1,1
870998,0,72,0,8,11,20,8,4,20,28088,28088.0,0,0,28088.0,0,0.0,1.6,1.5947023639988607,1404.4,Fall,1,1,1,1
958224,1,7,1,8,17,22,7,5,22,36869,36869.0,434,78,36869.0,434,0.011771406872982722,1.4545454545454546,1.633025034581898,1675.8636363636363,Fall,1,1,1,1
837628,1,72,1,2,8,10,4,8,10,13622,13622.0,0,0,13622.0,0,0.0,0.8,0.4017031272940831,1362.2,Summer,0,1,1,1
395460,0,0,0,6,15,24,8,4,24,42188,42188.0,1075,194,42188.0,1075,0.02548117948231725,1.0,0.8899213046363895,1757.8333333333333,Fall,1,1,1,1
136547,3,72,3,0,7,12,4,8,12,11153,11153.0,0,0,11153.0,0,0.0,0.0,0.0,929.4166666666666,Summer,1,1,1,0
166712,0,72,0,1,5,18,7,5,18,26784,26784.0,0,0,26784.0,0,0.0,0.2222222222222222,0.08183990442054959,1488.0,Spring,1,1,1,1
217695,0,8,0,5,11,20,6,6,20,31787,31787.0,443,80,31787.0,443,0.01393651492748608,1.0,0.8014597162361972,1589.35,Spring,0,1,1,1
263707,2,9,2,1,1,2,2,10,2,2914,2914.0,484,87,2914.0,484,0.16609471516815374,2.0,3.1201098146877144,1457.0,Fall,0,0,1,1
638368,0,72,0,5,14,17,6,6,17,24164,24164.0,0,0,24164.0,0,0.0,1.1764705882352942,0.8892567455719251,1421.4117647058824,Fall,0,1,1,1
695529,0,6,0,1,14,21,8,4,21,25002,25002.0,697,125,25002.0,697,0.027877769778417726,0.19047619047619047,0.3660507159427246,1190.5714285714287,Summer,1,1,1,1
915571,4,72,4,0,1,3,2,10,3,5803,5803.0,0,0,5803.0,0,0.0,0.0,0.0,1934.3333333333333,Spring,0,1,1,0
642109,1,1,1,2,13,22,8,4,22,28473,28473.0,492,89,28473.0,492,0.01727952797386998,0.36363636363636365,0.43240965124855124,1294.2272727272727,Spring,1,1,1,1
833701,0,1,0,7,17,25,9,3,25,34964,34964.0,1076,194,34964.0,1076,0.030774510925523395,1.12,1.1003317698203867,1398.56,Fall,1,1,1,1
275442,1,72,1,2,10,16,6,6,16,25823,25823.0,0,0,25823.0,0,0.0,0.5,0.4780234674514967,1613.9375,Summer,1,1,1,1
374345,0,0,0,8,21,28,9,3,28,44930,44930.0,1361,245,44930.0,1361,0.03029156465613176,1.1428571428571428,1.0645893612285777,1604.642857142857,Fall,1,1,1,1
384825,0,6,0,6,14,21,9,3,21,33554,33554.0,459,83,33554.0,459,0.013679442093342075,1.1428571428571428,1.443285450318889,1597.8095238095239,Fall,1,1,1,1
564650,1,2,1,7,14,22,7,5,22,35780,35780.0,900,162,35780.0,900,0.02515371716042482,1.2727272727272727,1.05321408608161,1626.3636363636363,Fall,1,1,1,1
277649,0,3,0,4,11,19,8,4,19,21231,21231.0,1294,234,21231.0,1294,0.06094861287739626,0.8421052631578947,0.6467900711224154,1117.421052631579,Fall,1,1,1,1
732013,0,5,0,6,15,25,10,2,25,40084,40084.0,872,157,40084.0,872,0.02175431593653328,0.96,1.10028939227622,1603.36,Spring,1,1,1,1
793318,1,1,1,7,9,27,8,4,27,46249,46249.0,1204,216,46249.0,1204,0.026032995308006658,1.037037037037037,1.2623840515470606,1712.9259259259259,Spring,1,1,1,1
830024,1,72,1,8,10,12,5,7,12,16685,16685.0,0,0,16685.0,0,0.0,2.6666666666666665,2.3024273299370694,1390.4166666666667,Fall,1,1,1,1
966117,3,9,3,0,2,8,4,8,8,9347,9347.0,387,70,9347.0,387,0.041403658927998285,0.0,0.0,1168.375,Winter,1,1,1,0
265836,0,5,0,2,7,12,5,7,12,20031,20031.0,787,142,20031.0,787,0.039289101892067295,0.6666666666666666,0.9641056362637911,1669.25,Summer,1,1,1,1
474174,1,1,1,4,15,26,9,3,26,30990,30990.0,825,149,30990.0,825,0.026621490803484995,0.6153846153846154,0.5714101323007422,1191.923076923077,Spring,1,1,1,1
202299,1,72,1,2,11,16,6,6,16,20299,20299.0,0,0,20299.0,0,0.0,0.5,0.9730528597467856,1268.6875,Summer,0,1,1,1
497467,1,72,1,7,13,20,8,4,20,28703,28703.0,0,0,28703.0,0,0.0,1.4,1.0247012507403408,1435.15,Spring,1,1,1,1
635225,0,72,0,3,4,19,7,5,19,28626,28626.0,0,0,28626.0,0,0.0,0.631578947368421,0.3023824495214141,1506.6315789473683,Spring,1,1,1,1
980198,3,3,3,0,9,12,3,9,12,22917,22917.0,424,76,22917.0,424,0.01850154906837719,0.0,0.0,1909.75,Summer,0,1,1,0
861924,0,3,0,7,13,22,8,4,22,35768,35768.0,1023,184,35768.0,1023,0.028600984119883696,1.2727272727272727,1.3366137329456498,1625.8181818181818,Fall,1,1,1,1
769731,0,72,0,6,11,13,4,8,13,11429,11429.0,0,0,11429.0,0,0.0,1.8461538461538463,1.991775308425934,879.1538461538462,Fall,0,1,1,1
639701,3,3,3,0,6,21,7,5,21,30657,30657.0,1108,200,30657.0,1108,0.03614182731513194,0.0,0.0,1459.857142857143,Spring,1,1,1,0
998090,3,5,3,0,6,13,7,5,13,22685,22685.0,710,128,22685.0,710,0.03129821467930351,0.0,0.0,1745.0,Summer,1,1,1,0
283747,4,10,4,0,5,16,7,5,16,32015,32015.0,495,89,32015.0,495,0.015461502420740278,0.0,0.0,2000.9375,Spring,1,1,1,0
816593,0,8,0,6,13,19,7,5,19,27050,27050.0,632,114,27050.0,632,0.023364140480591496,1.263157894736842,1.644362292051756,1423.6842105263158,Spring,0,1,1,1
440939,2,72,2,1,10,16,6,6,16,25034,25034.0,0,0,25034.0,0,0.0,0.25,0.2692338419749141,1564.625,Summer,0,1,1,1
531201,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
585629,0,1,0,3,10,25,8,4,25,42596,42596.0,408,73,42596.0,408,0.009578364165649356,0.48,0.41102450934360035,1703.84,Fall,1,1,1,1
347932,0,0,0,5,11,25,8,4,25,46799,46799.0,1121,202,46799.0,1121,0.023953503279984616,0.8,0.5912092138720912,1871.96,Spring,1,1,1,1
417886,0,1,0,6,15,23,8,4,23,33531,33531.0,1428,257,33531.0,1428,0.04258745638364499,1.0434782608695652,1.491634606781784,1457.8695652173913,Fall,1,1,1,1
203550,0,72,0,6,13,14,6,6,14,20813,20813.0,0,0,20813.0,0,0.0,1.7142857142857142,2.242444625954932,1486.642857142857,Fall,0,1,1,1
181825,0,10,0,8,14,17,7,5,17,28228,28228.0,476,86,28228.0,476,0.0168626895281281,1.8823529411764706,2.16834348873459,1660.4705882352941,Fall,1,1,1,1
261582,0,2,0,8,22,33,11,1,33,53099,53099.0,1231,222,53099.0,1231,0.02318311079304695,0.9696969696969697,1.0980997758903182,1609.060606060606,Fall,1,1,1,1
679859,0,72,0,2,2,7,4,8,7,11780,11780.0,0,0,11780.0,0,0.0,1.1428571428571428,1.6353140916808149,1682.857142857143,Spring,1,0,1,1
122958,0,1,0,9,20,34,11,1,34,49777,49777.0,606,109,49777.0,606,0.01217429736625349,1.0588235294117647,0.7153504630652711,1464.0294117647059,Fall,1,1,1,1
274698,1,72,1,3,12,24,7,5,24,38881,38881.0,0,0,38881.0,0,0.0,0.5,0.4891849489467863,1620.0416666666667,Spring,1,1,1,1
652291,1,6,1,5,14,23,8,4,23,33738,33738.0,834,150,33738.0,834,0.024719900409034323,0.8695652173913043,0.7529788369197937,1466.8695652173913,Spring,1,1,1,1
603775,2,72,2,4,11,18,7,5,18,23183,23183.0,0,0,23183.0,0,0.0,0.8888888888888888,0.47759133848078333,1287.9444444444443,Spring,1,1,1,1
948404,0,2,0,7,10,16,8,4,16,21449,21449.0,1086,195,21449.0,1086,0.050631731083034176,1.75,1.4339130029371998,1340.5625,Fall,0,1,1,1
605877,0,8,0,4,11,15,6,6,15,23976,23976.0,603,109,23976.0,603,0.02515015015015015,1.0666666666666667,1.416916916916917,1598.4,Fall,1,1,0,1
994377,1,72,1,2,9,14,6,6,14,28027,28027.0,0,0,28027.0,0,0.0,0.5714285714285714,0.4632675634209869,2001.9285714285713,Spring,1,1,1,1
766927,0,10,0,5,20,27,8,4,27,30738,30738.0,423,76,30738.0,423,0.013761467889908258,0.7407407407407407,0.6042032663153101,1138.4444444444443,Fall,1,1,1,1
702588,1,72,1,4,5,12,6,6,12,16973,16973.0,0,0,16973.0,0,0.0,1.3333333333333333,1.100807164319802,1414.4166666666667,Fall,1,1,1,1
798248,0,0,0,7,16,20,6,6,20,35071,35071.0,877,158,35071.0,877,0.025006415557012916,1.4,0.9823500898177981,1753.55,Fall,0,1,1,1
641448,0,1,0,3,16,19,6,6,19,25900,25900.0,1072,193,25900.0,1072,0.04138996138996139,0.631578947368421,0.8705791505791506,1363.157894736842,Summer,0,1,1,1
406047,0,8,0,2,10,14,6,6,14,19884,19884.0,399,72,19884.0,399,0.020066385033192517,0.5714285714285714,0.5194125930396298,1420.2857142857142,Spring,0,1,1,1
909134,0,2,0,5,17,23,8,4,23,34755,34755.0,1214,219,34755.0,1214,0.03493022586678176,0.8695652173913043,1.02247158682204,1511.0869565217392,Summer,1,1,1,1
294753,0,1,0,3,4,14,7,5,14,26709,26709.0,512,92,26709.0,512,0.019169568310307385,0.8571428571428571,0.5785315811149799,1907.7857142857142,Spring,1,1,1,1
520094,0,3,0,2,8,11,3,9,11,20431,20431.0,496,89,20431.0,496,0.02427683422250502,0.7272727272727273,0.4847535607655034,1857.3636363636363,Fall,1,1,0,1
754539,0,3,0,2,3,6,4,8,6,3883,3883.0,648,117,3883.0,648,0.16688127736286376,1.3333333333333333,1.0445531805305177,647.1666666666666,Winter,1,1,0,1
189611,2,72,2,2,10,21,6,6,21,28601,28601.0,0,0,28601.0,0,0.0,0.38095238095238093,0.18880458725219398,1361.952380952381,Spring,0,1,1,1
971599,3,0,0,0,5,11,3,9,11,14073,14073.0,535,96,14073.0,535,0.03801605912030129,0.0,0.0,1279.3636363636363,Spring,0,1,1,0
485189,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
521384,1,72,1,2,10,16,5,7,16,19753,19753.0,0,0,19753.0,0,0.0,0.5,0.44914696501797197,1234.5625,Spring,0,1,1,1
128039,0,6,0,6,12,21,9,3,21,29885,29885.0,635,114,29885.0,635,0.021248117784841893,1.1428571428571428,1.0587251129329094,1423.095238095238,Fall,1,1,1,1
565133,0,72,0,8,12,16,8,4,16,26197,26197.0,0,0,26197.0,0,0.0,2.0,2.103446959575524,1637.3125,Fall,1,1,1,1
138746,3,72,3,0,12,15,5,7,15,14683,14683.0,0,0,14683.0,0,0.0,0.0,0.0,978.8666666666667,Summer,0,1,1,0
564707,3,8,3,0,11,17,4,8,17,31152,31152.0,585,105,31152.0,585,0.0187788906009245,0.0,0.0,1832.4705882352941,Spring,0,1,1,0
174996,0,72,0,4,7,13,7,5,13,18137,18137.0,0,0,18137.0,0,0.0,1.2307692307692308,1.9136571649115068,1395.1538461538462,Fall,1,1,1,1
798854,2,72,2,4,5,5,2,10,5,7005,7005.0,0,0,7005.0,0,0.0,3.2,2.761456102783726,1401.0,Fall,0,1,0,1
800075,0,0,0,8,17,26,8,4,26,23477,23477.0,1513,272,23477.0,1513,0.06444605358435916,1.2307692307692308,2.0329684371938495,902.9615384615385,Spring,1,1,1,1
410384,0,6,0,3,10,18,7,5,18,23796,23796.0,544,98,23796.0,544,0.022860985039502436,0.6666666666666666,0.7354177172634057,1322.0,Spring,0,1,1,1
692304,1,5,1,2,14,29,9,3,29,46312,46312.0,599,108,46312.0,599,0.012934012782864053,0.27586206896551724,0.24702021074451547,1596.9655172413793,Spring,1,1,1,1
991672,0,2,0,9,11,13,5,7,13,18707,18707.0,500,90,18707.0,500,0.02672796279467579,2.769230769230769,2.691398941572673,1439.0,Fall,0,1,1,1
922388,0,0,0,6,12,15,6,6,15,24026,24026.0,313,56,24026.0,313,0.013027553483725963,1.6,1.1947057354532589,1601.7333333333333,Fall,1,1,1,1
655743,1,6,1,4,15,26,8,4,26,39464,39464.0,490,88,39464.0,490,0.012416379485100345,0.6153846153846154,0.973444151631867,1517.8461538461538,Summer,1,1,1,1
348920,0,6,0,6,8,14,7,5,14,22846,22846.0,413,74,22846.0,413,0.018077562811870788,1.7142857142857142,2.337389477370218,1631.857142857143,Fall,1,1,1,1
523394,1,1,1,4,10,19,7,5,19,29057,29057.0,721,130,29057.0,721,0.02481329800048181,0.8421052631578947,0.7187252641360086,1529.3157894736842,Fall,1,1,1,1
981581,2,72,2,1,9,20,7,5,20,23030,23030.0,0,0,23030.0,0,0.0,0.2,0.33868866695614414,1151.5,Summer,1,1,1,1
639510,0,2,0,8,12,23,8,4,23,25768,25768.0,985,178,25768.0,985,0.03822570630239056,1.391304347826087,1.7441788264514126,1120.3478260869565,Fall,1,1,1,1
744675,0,72,0,2,14,23,6,6,23,34650,34650.0,0,0,34650.0,0,0.0,0.34782608695652173,0.3414718614718615,1506.5217391304348,Summer,1,1,1,1
289177,2,2,2,2,2,13,4,8,13,14775,14775.0,467,84,14775.0,467,0.03160744500846024,0.6153846153846154,0.7997292724196278,1136.5384615384614,Spring,1,0,1,1
357149,2,2,2,1,8,19,8,4,19,27630,27630.0,370,67,27630.0,370,0.013391241404270721,0.21052631578947367,0.357871878393051,1454.2105263157894,Summer,1,1,1,1
876207,0,0,0,7,16,27,10,2,27,43704,43704.0,526,95,43704.0,526,0.012035511623650009,1.037037037037037,1.2265238879736409,1618.6666666666667,Fall,1,1,1,1
224384,0,3,0,5,15,21,9,3,21,18132,18132.0,590,106,18132.0,590,0.032539157290977276,0.9523809523809523,0.6679902934039268,863.4285714285714,Spring,1,1,1,1
650445,0,2,0,10,25,38,11,1,38,44867,44867.0,853,154,44867.0,853,0.019011745826554037,1.0526315789473684,1.242427619408474,1180.7105263157894,Fall,1,1,1,1
399982,4,72,4,0,9,15,4,8,15,20422,20422.0,0,0,20422.0,0,0.0,0.0,0.0,1361.4666666666667,Spring,0,1,1,0
228984,0,2,0,4,6,13,6,6,13,21730,21730.0,1023,184,21730.0,1023,0.047077772664519096,1.2307692307692308,1.3470777726645191,1671.5384615384614,Fall,1,1,1,1
221388,3,8,3,0,6,12,7,5,12,18018,18018.0,441,79,18018.0,441,0.024475524475524476,0.0,0.0,1501.5,Spring,1,1,1,0
710053,3,72,3,0,10,18,5,7,18,17211,17211.0,0,0,17211.0,0,0.0,0.0,0.0,956.1666666666666,Spring,1,1,1,0
591576,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
836475,2,72,2,4,10,21,8,4,21,24533,24533.0,0,0,24533.0,0,0.0,0.7619047619047619,0.6971833856438266,1168.2380952380952,Spring,1,1,1,1
392235,0,1,0,1,15,21,7,5,21,29901,29901.0,2161,390,29901.0,2161,0.0722718303735661,0.19047619047619047,0.26393766094779436,1423.857142857143,Summer,1,1,1,1
529218,0,0,0,8,14,23,9,3,23,39823,39823.0,986,178,39823.0,986,0.024759561057680235,1.391304347826087,1.0494437887652863,1731.4347826086957,Fall,1,1,1,1
549132,0,0,0,6,6,6,2,10,6,3188,3188.0,501,90,3188.0,501,0.15715181932245922,4.0,4.0,531.3333333333334,Fall,0,0,0,1
234866,1,1,1,3,5,13,6,6,13,16723,16723.0,1245,224,16723.0,1245,0.07444836452789572,0.9230769230769231,1.0644023201578665,1286.3846153846155,Fall,1,1,1,1
721984,1,5,1,2,9,12,5,7,12,16920,16920.0,1436,258,16920.0,1436,0.08486997635933806,0.6666666666666666,0.475177304964539,1410.0,Spring,0,1,1,1
772397,0,4,0,5,9,21,7,5,21,32975,32975.0,689,124,32975.0,689,0.02089461713419257,0.9523809523809523,0.7463836239575435,1570.2380952380952,Fall,1,1,1,1
344199,0,7,0,5,5,10,5,7,10,14813,14813.0,379,68,14813.0,379,0.025585634240194423,2.0,2.6295821238101666,1481.3,Fall,1,0,1,1
909385,1,2,1,3,7,12,6,6,12,18610,18610.0,357,64,18610.0,357,0.019183234819989254,1.0,1.229016657710908,1550.8333333333333,Fall,0,1,1,1
211043,0,72,0,7,11,18,9,3,18,28130,28130.0,0,0,28130.0,0,0.0,1.5555555555555556,1.813722004976893,1562.7777777777778,Fall,1,1,1,1
459801,1,3,1,4,13,24,8,4,24,40192,40192.0,1271,229,40192.0,1271,0.03162320859872612,0.6666666666666666,0.23646496815286625,1674.6666666666667,Spring,1,1,1,1
958243,1,1,1,7,22,24,6,6,24,30227,30227.0,1814,326,30227.0,1814,0.06001257154199888,1.1666666666666667,0.7818175803089953,1259.4583333333333,Summer,1,1,0,1
517758,0,72,0,7,13,19,7,5,19,27020,27020.0,0,0,27020.0,0,0.0,1.4736842105263157,1.4060695780903034,1422.1052631578948,Fall,1,1,1,1
712062,1,72,1,2,3,11,5,7,11,8711,8711.0,0,0,8711.0,0,0.0,0.7272727272727273,0.4950063138560441,791.9090909090909,Spring,1,1,1,1
845945,1,5,1,3,11,25,10,2,25,42753,42753.0,1765,317,42753.0,1765,0.041283652609173625,0.48,0.6800926250789419,1710.12,Spring,1,1,1,1
324707,0,7,0,5,5,13,5,7,13,24137,24137.0,502,90,24137.0,502,0.02079794506359531,1.5384615384615385,1.201972076065791,1856.6923076923076,Fall,0,0,1,1
184635,0,7,0,1,6,19,6,6,19,26796,26796.0,540,97,26796.0,540,0.020152261531571878,0.21052631578947367,0.11270338856545753,1410.3157894736842,Spring,1,1,1,1
432598,0,72,0,6,12,17,6,6,17,28172,28172.0,0,0,28172.0,0,0.0,1.411764705882353,1.3360783756921766,1657.1764705882354,Fall,1,1,1,1
524483,0,1,0,7,14,23,8,4,23,30663,30663.0,327,59,30663.0,327,0.010664318559827805,1.2173913043478262,0.8043570426898868,1333.1739130434783,Fall,1,1,1,1
257575,0,72,0,7,11,14,5,7,14,14687,14687.0,0,0,14687.0,0,0.0,2.0,1.0447334377340505,1049.0714285714287,Fall,1,1,0,1
127590,0,72,0,3,10,10,5,7,10,16100,16100.0,0,0,16100.0,0,0.0,1.2,1.3162732919254658,1610.0,Summer,0,1,0,1
846374,1,4,1,6,11,17,7,5,17,26216,26216.0,802,144,26216.0,802,0.030592004882514495,1.411764705882353,1.34330180042722,1542.1176470588234,Fall,1,1,1,1
130368,0,2,0,1,13,16,6,6,16,21071,21071.0,350,63,21071.0,350,0.016610507332352524,0.25,0.45636182430829103,1316.9375,Summer,0,1,1,1
752331,0,72,0,3,12,19,9,3,19,22304,22304.0,0,0,22304.0,0,0.0,0.631578947368421,0.8680057388809183,1173.8947368421052,Spring,1,1,1,1
986825,3,2,2,0,1,14,6,6,14,29232,29232.0,615,111,29232.0,615,0.021038587848932675,0.0,0.0,2088.0,Spring,1,1,1,0
981343,2,4,2,2,12,18,7,5,18,31450,31450.0,790,142,31450.0,790,0.025119236883942766,0.4444444444444444,0.5794594594594594,1747.2222222222222,Summer,1,1,1,1
101581,0,0,0,7,14,18,7,5,18,24108,24108.0,548,99,24108.0,548,0.022731043636966982,1.5555555555555556,1.5216525634644102,1339.3333333333333,Fall,1,1,1,1
497494,3,9,3,0,5,14,5,7,14,20075,20075.0,460,83,20075.0,460,0.02291407222914072,0.0,0.0,1433.9285714285713,Spring,1,1,1,0
361816,0,72,0,3,15,16,5,7,16,15605,15605.0,0,0,15605.0,0,0.0,0.75,0.9619993591797501,975.3125,Summer,1,1,0,1
734192,0,4,0,9,14,19,10,2,19,38961,38961.0,1867,337,38961.0,1867,0.04791971458638125,1.894736842105263,2.162367495700829,2050.5789473684213,Fall,1,1,1,1
774724,1,1,1,2,8,11,4,8,11,18331,18331.0,850,153,18331.0,850,0.046369537941192515,0.7272727272727273,0.7838088483988871,1666.4545454545455,Summer,0,1,1,1
906396,0,72,0,10,11,13,5,7,13,28663,28663.0,0,0,28663.0,0,0.0,3.076923076923077,3.217527823326239,2204.846153846154,Fall,0,1,1,1
722976,2,72,2,2,5,13,5,7,13,15272,15272.0,0,0,15272.0,0,0.0,0.6153846153846154,0.7621791513881614,1174.7692307692307,Winter,1,1,1,1
747304,5,5,5,0,1,2,2,10,2,2840,2840.0,664,120,2840.0,664,0.23380281690140844,0.0,0.0,1420.0,Spring,0,1,1,0
613804,0,0,0,4,8,23,8,4,23,36670,36670.0,466,84,36670.0,466,0.012707935642214344,0.6956521739130435,0.3926915734933188,1594.3478260869565,Spring,1,1,1,1
395026,1,7,1,8,15,23,8,4,23,30856,30856.0,614,111,30856.0,614,0.019898885143894218,1.391304347826087,1.0832253046409126,1341.5652173913043,Summer,1,1,1,1
894466,0,72,0,3,7,20,8,4,20,26865,26865.0,0,0,26865.0,0,0.0,0.6,0.24031267448352875,1343.25,Spring,1,1,1,1
610393,3,72,3,0,4,10,5,7,10,14626,14626.0,0,0,14626.0,0,0.0,0.0,0.0,1462.6,Summer,1,1,1,0
800726,1,5,1,4,10,14,5,7,14,20503,20503.0,797,143,20503.0,797,0.03887236014241818,1.1428571428571428,1.2407940301419305,1464.5,Summer,0,1,1,1
111171,0,72,0,8,18,20,7,5,20,25475,25475.0,0,0,25475.0,0,0.0,1.6,0.829676153091266,1273.75,Summer,1,1,0,1
779434,0,0,0,4,9,13,6,6,13,19147,19147.0,324,58,19147.0,324,0.01692171097299838,1.2307692307692308,0.9309030135269233,1472.8461538461538,Fall,1,1,1,1
203184,0,72,0,2,8,13,5,7,13,17129,17129.0,0,0,17129.0,0,0.0,0.6153846153846154,0.5284605055753401,1317.6153846153845,Fall,1,1,0,1
225077,0,72,0,3,10,20,7,5,20,27042,27042.0,0,0,27042.0,0,0.0,0.6,0.5338362547148879,1352.1,Fall,1,1,1,1
365816,0,7,0,6,13,18,7,5,18,32711,32711.0,500,90,32711.0,500,0.015285378007398123,1.3333333333333333,1.0653297056036195,1817.2777777777778,Fall,1,1,1,1
781463,0,0,0,7,12,16,8,4,16,26484,26484.0,503,91,26484.0,503,0.0189925993052409,1.75,1.9509137592508685,1655.25,Fall,1,1,1,1
644786,0,7,0,3,8,12,5,7,12,18129,18129.0,363,65,18129.0,363,0.020023167301009434,1.0,1.5541949362899221,1510.75,Spring,1,1,1,1
441440,1,72,1,3,10,16,6,6,16,22776,22776.0,0,0,22776.0,0,0.0,0.75,0.8609062170706007,1423.5,Fall,0,1,1,1
756791,1,72,1,9,13,20,6,6,20,28081,28081.0,0,0,28081.0,0,0.0,1.8,1.6802820412378476,1404.05,Fall,1,1,1,1
819569,0,7,0,7,18,26,9,3,26,33528,33528.0,390,70,33528.0,390,0.011632068718682892,1.0769230769230769,1.3920305416368408,1289.5384615384614,Fall,1,1,1,1
568547,0,72,0,6,6,15,5,7,15,18640,18640.0,0,0,18640.0,0,0.0,1.6,1.5103004291845494,1242.6666666666667,Spring,0,0,1,1
761007,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
830931,0,2,0,6,19,24,9,3,24,49397,49397.0,1309,236,49397.0,1309,0.026499584995040185,1.0,0.8371358584529425,2058.2083333333335,Fall,1,1,1,1
437269,1,5,1,6,10,13,6,6,13,19827,19827.0,524,94,19827.0,524,0.02642860745448126,1.8461538461538463,1.4921067231552934,1525.1538461538462,Fall,1,1,1,1
956005,0,6,0,5,15,29,10,2,29,39531,39531.0,789,142,39531.0,789,0.019959019503680654,0.6896551724137931,0.8484480534264248,1363.1379310344828,Spring,1,1,1,1
279919,1,72,1,4,11,20,6,6,20,28262,28262.0,0,0,28262.0,0,0.0,0.8,0.40902979265444767,1413.1,Spring,0,1,1,1
635249,0,10,0,8,12,16,7,5,16,26261,26261.0,543,98,26261.0,543,0.020677049617303225,2.0,2.237690872396329,1641.3125,Fall,1,1,1,1
849415,0,72,0,4,12,18,8,4,18,21391,21391.0,0,0,21391.0,0,0.0,0.8888888888888888,1.0486653265391987,1188.388888888889,Summer,1,1,1,1
334003,1,72,1,4,4,9,4,8,9,13638,13638.0,0,0,13638.0,0,0.0,1.7777777777777777,1.870068925062326,1515.3333333333333,Spring,1,0,1,1
256323,2,72,2,3,7,13,6,6,13,28283,28283.0,0,0,28283.0,0,0.0,0.9230769230769231,1.0339780079906657,2175.6153846153848,Summer,1,1,1,1
612555,0,0,0,6,13,17,9,3,17,24700,24700.0,1020,184,24700.0,1020,0.04129554655870445,1.411764705882353,1.297165991902834,1452.9411764705883,Fall,1,1,1,1
411242,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
353128,0,1,0,6,15,23,8,4,23,33871,33871.0,1004,181,33871.0,1004,0.02964187653154616,1.0434782608695652,0.6238965486699537,1472.6521739130435,Fall,1,1,1,1
367961,0,1,0,2,5,10,6,6,10,18407,18407.0,498,90,18407.0,498,0.027054924756885968,0.8,0.9100885532677786,1840.7,Spring,0,1,1,1
431899,1,6,1,4,4,10,3,9,10,13152,13152.0,644,116,13152.0,644,0.04896593673965937,1.6,1.302919708029197,1315.2,Fall,1,0,1,1
835491,0,4,0,2,10,16,7,5,16,21757,21757.0,471,85,21757.0,471,0.021648205175345867,0.5,0.650089626327159,1359.8125,Fall,1,1,1,1
791355,0,72,0,5,16,24,8,4,24,31972,31972.0,0,0,31972.0,0,0.0,0.8333333333333334,0.6393093957212561,1332.1666666666667,Fall,1,1,1,1
331258,4,6,4,0,3,11,4,8,11,12607,12607.0,1168,211,12607.0,1168,0.09264694217498215,0.0,0.0,1146.090909090909,Winter,1,1,1,0
713329,0,72,0,4,13,20,6,6,20,24906,24906.0,0,0,24906.0,0,0.0,0.8,0.7744318638079177,1245.3,Fall,0,1,1,1
422805,0,0,0,8,15,16,5,7,16,22447,22447.0,1428,257,22447.0,1428,0.06361651891121307,2.0,1.866084554728917,1402.9375,Fall,0,1,1,1
660376,0,3,0,1,1,9,4,8,9,11875,11875.0,430,77,11875.0,430,0.03621052631578947,0.4444444444444444,0.3331368421052632,1319.4444444444443,Winter,1,0,1,1
626326,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
