Loyalty Number,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
568547,2,1,1,0,0,0,21,74161.0,0,0,0,1,0,0,0,0,0,0,0
761007,4,1,0,1,0,0,61,128352.0,0,0,0,0,0,0,1,0,0,0,0
830931,3,1,0,1,0,0,57,66731.0,0,0,0,0,0,0,1,0,0,0,0
437269,2,1,0,1,0,0,20,74161.0,0,1,0,0,0,0,0,0,0,0,0
956005,3,1,0,0,1,0,11,96476.0,0,0,0,0,0,0,0,0,1,0,0
279919,3,1,1,0,1,0,14,97643.0,0,0,0,0,0,0,1,0,0,0,0
635249,2,1,1,0,1,0,43,74161.0,0,1,0,0,0,0,0,0,0,0,0
849415,2,1,1,0,0,0,38,74161.0,0,0,0,0,0,0,1,0,0,0,0
334003,3,1,1,0,1,0,53,70874.0,0,1,0,0,0,0,0,0,0,0,0
256323,3,1,1,0,1,0,36,87635.0,0,0,0,0,0,0,0,0,1,0,0
612555,3,1,1,0,0,0,25,87635.0,0,0,0,0,0,0,0,0,1,0,0
411242,2,1,1,0,0,0,66,74161.0,0,0,0,0,0,0,1,0,0,0,0
353128,3,1,0,0,0,0,62,83071.0,0,1,0,0,0,0,0,0,0,0,0
367961,2,1,0,0,1,0,53,74161.0,0,0,0,0,0,0,1,0,0,0,0
431899,2,1,0,1,1,0,41,74161.0,0,0,0,0,0,0,0,0,1,0,0
835491,3,1,1,0,1,0,14,70850.0,0,0,0,0,0,0,1,0,0,0,0
791355,3,1,1,0,0,0,26,92717.0,1,0,0,0,0,0,0,0,0,0,0
331258,5,1,1,0,0,0,31,105218.0,0,0,0,0,0,1,0,0,0,0,0
713329,3,1,1,0,1,0,8,88748.0,0,0,0,0,0,0,1,0,0,0,0
422805,3,1,1,0,1,0,33,74413.0,0,0,0,0,0,0,0,0,1,0,0
660376,3,1,1,0,1,0,64,74413.0,0,0,0,0,0,0,1,0,0,0,0
626326,3,1,0,1,0,0,58,92301.0,0,0,0,0,0,0,0,0,1,0,0
412854,2,1,0,1,0,0,7,74161.0,0,1,0,0,0,0,0,0,0,0,0
333621,2,1,1,0,0,0,53,74161.0,0,0,0,0,0,0,1,0,0,0,0
270570,2,1,0,1,0,0,13,74161.0,0,1,0,0,0,0,0,0,0,0,0
305171,2,1,0,1,0,0,38,74161.0,0,0,0,0,0,0,1,0,0,0,0
496325,5,1,1,0,1,0,63,64828.0,0,0,0,0,0,0,1,0,0,0,0
630320,3,1,1,0,1,0,25,88028.0,0,0,0,0,0,0,1,0,0,0,0
304944,2,1,0,1,0,0,46,74161.0,0,0,0,0,0,0,0,0,0,0,1
615662,2,1,0,1,1,0,27,74161.0,0,0,0,0,0,0,1,0,0,0,0
534794,3,1,1,0,1,0,66,66905.0,0,0,1,0,0,0,0,0,0,0,0
336341,2,1,0,1,0,0,60,74161.0,0,0,0,0,0,0,1,0,0,0,0
465530,5,1,1,0,0,0,50,96694.0,0,0,0,0,0,0,0,0,1,0,0
600598,2,1,0,1,1,0,23,74161.0,0,0,0,1,0,0,0,0,0,0,0
724720,2,1,0,1,1,0,37,74161.0,0,1,0,0,0,0,0,0,0,0,0
627489,2,1,1,0,1,0,51,74161.0,0,0,1,0,0,0,0,0,0,0,0
740762,3,1,1,0,1,0,24,97502.0,0,0,0,0,0,0,1,0,0,0,0
527622,3,1,1,0,1,0,21,59023.0,0,0,0,0,0,0,1,0,0,0,0
984636,3,1,1,0,0,0,44,59023.0,1,0,0,0,0,0,0,0,0,0,0
110691,2,1,0,1,1,0,30,74161.0,0,1,0,0,0,0,0,0,0,0,0
737791,2,1,0,1,1,0,46,74161.0,0,0,0,0,0,0,1,0,0,0,0
219413,3,1,1,0,1,0,7,47673.0,0,0,0,0,0,0,1,0,0,0,0
501363,1,1,1,0,0,0,6,45384.0,0,0,1,0,0,0,0,0,0,0,0
218529,2,1,0,1,1,0,9,74161.0,0,0,0,0,0,0,0,0,1,0,0
881157,3,1,0,1,1,0,23,54361.0,1,0,0,0,0,0,0,0,0,0,0
426185,3,1,1,0,1,0,24,83007.0,0,0,0,0,0,0,1,0,0,0,0
546758,2,1,0,1,1,0,56,74161.0,0,0,0,0,0,0,1,0,0,0,0
270723,3,1,0,1,0,0,38,72435.0,0,0,0,0,0,0,1,0,0,0,0
504715,2,1,0,1,1,0,29,74161.0,0,1,0,0,0,0,0,0,0,0,0
380183,2,1,0,1,1,0,21,74161.0,0,0,0,0,0,0,1,0,0,0,0
654817,3,1,1,0,1,0,11,78722.0,0,0,0,1,0,0,0,0,0,0,0
384269,3,1,0,0,1,0,27,68896.0,0,0,0,0,1,0,0,0,0,0,0
372183,2,1,0,1,1,0,50,74161.0,0,0,0,0,0,0,0,0,1,0,0
481857,3,1,1,0,1,0,42,71458.0,0,0,0,1,0,0,0,0,0,0,0
411523,3,1,0,1,1,0,13,62761.0,1,0,0,0,0,0,0,0,0,0,0
765252,2,1,1,0,0,0,44,74161.0,0,0,0,0,0,0,1,0,0,0,0
539358,4,1,1,0,1,0,39,108218.0,0,0,0,0,0,0,0,0,1,0,0
697837,4,1,1,0,1,0,50,108218.0,0,1,0,0,0,0,0,0,0,0,0
410921,4,1,1,0,0,0,14,114778.0,0,0,0,0,0,0,1,0,0,0,0
826304,3,1,1,0,0,0,61,85182.0,0,0,0,0,0,0,0,0,1,0,0
241167,3,1,0,0,0,0,52,73715.0,0,0,0,0,1,0,0,0,0,0,0
159275,5,1,0,1,0,0,51,109664.0,0,0,0,0,0,0,0,0,1,0,0
615439,5,1,0,1,1,0,57,109664.0,0,0,1,0,0,0,0,0,0,0,0
458697,2,1,0,1,0,0,40,74161.0,1,0,0,0,0,0,0,0,0,0,0
620465,2,1,0,1,1,0,64,74161.0,0,0,0,0,0,0,1,0,0,0,0
654578,3,1,1,0,0,0,40,89537.0,0,0,0,0,0,0,1,0,0,0,0
432451,2,1,0,1,1,0,16,74161.0,0,1,0,0,0,0,0,0,0,0,0
440967,1,1,1,0,0,0,48,79731.0,0,0,0,0,0,0,0,0,1,0,0
493677,1,1,0,1,0,0,15,45229.0,0,0,0,0,0,0,0,0,0,1,0
850418,1,1,0,1,0,0,25,45229.0,0,0,0,0,0,0,0,0,1,0,0
406574,4,1,0,0,0,0,31,105231.0,0,0,0,0,0,0,1,0,0,0,0
119837,2,1,0,1,1,0,35,74161.0,0,1,0,0,0,0,0,0,0,0,0
546039,5,1,1,0,1,0,64,100760.0,0,0,0,0,0,0,1,0,0,0,0
387129,2,1,0,1,0,0,53,74161.0,0,1,0,0,0,0,0,0,0,0,0
876006,3,1,1,0,1,0,14,71563.0,0,0,0,0,0,0,0,0,0,1,0
230311,3,1,1,0,0,0,39,54123.0,0,0,0,0,0,0,1,0,0,0,0
955991,3,1,0,1,1,0,50,91681.0,0,0,0,0,0,0,1,0,0,0,0
279409,2,1,0,1,0,0,13,74161.0,0,0,1,0,0,0,0,0,0,0,0
293531,2,1,0,1,1,0,8,74161.0,0,1,0,0,0,0,0,0,0,0,0
886127,2,1,0,1,0,0,44,74161.0,0,0,0,0,0,0,1,0,0,0,0
536021,3,1,0,0,0,0,18,50795.0,0,0,0,0,0,0,1,0,0,0,0
579005,3,1,1,0,0,0,13,49031.0,0,1,0,0,0,0,0,0,0,0,0
758372,2,1,0,1,1,0,10,74161.0,0,1,0,0,0,0,0,0,0,0,0
605505,2,1,1,0,1,0,20,74161.0,0,0,1,0,0,0,0,0,0,0,0
413185,5,1,1,0,0,0,16,175830.0,0,0,0,0,0,1,0,0,0,0,0
715462,1,1,0,0,1,0,53,61579.0,0,0,0,0,0,0,1,0,0,0,0
739933,3,1,1,0,1,0,66,83138.0,0,0,0,0,0,0,1,0,0,0,0
675106,4,1,0,0,1,0,37,104812.0,0,0,0,0,0,0,0,0,0,1,0
244032,3,1,1,0,1,0,13,88871.0,0,1,0,0,0,0,0,0,0,0,0
583648,3,1,0,1,1,0,59,59210.0,0,0,0,0,0,0,1,0,0,0,0
935504,2,1,0,1,1,0,9,74161.0,0,1,0,0,0,0,0,0,0,0,0
311943,5,1,1,0,1,0,26,219184.0,0,0,0,0,0,0,1,0,0,0,0
657339,1,1,1,0,0,0,42,52820.0,1,0,0,0,0,0,0,0,0,0,0
433812,2,1,0,1,1,0,66,74161.0,0,0,0,0,0,0,0,0,1,0,0
559304,2,1,0,1,0,0,6,74161.0,0,0,0,0,0,0,0,0,0,1,0
290249,3,1,0,1,0,0,38,75400.0,0,0,0,0,0,0,0,0,1,0,0
948815,3,1,1,0,1,0,9,78293.0,0,0,0,0,0,0,1,0,0,0,0
513229,3,1,1,0,1,0,63,75040.0,0,0,0,0,0,0,0,0,1,0,0
501278,2,1,1,0,1,0,65,74161.0,0,0,0,0,0,0,1,0,0,0,0
500455,3,1,1,0,1,0,22,57385.0,0,1,0,0,0,0,0,0,0,0,0
418090,3,1,0,0,0,0,22,60235.0,0,0,0,0,0,0,1,0,0,0,0
685314,3,1,1,0,1,0,37,55335.0,0,0,0,0,0,0,1,0,0,0,0
413282,3,1,1,0,0,0,15,58729.0,0,0,0,0,0,0,1,0,0,0,0
884088,2,1,0,1,0,0,29,74161.0,0,0,0,0,0,0,1,0,0,0,0
445867,2,1,0,0,0,0,40,74161.0,0,0,0,0,0,0,0,0,1,0,0
568286,2,1,0,1,1,0,18,74161.0,0,0,0,1,0,0,0,0,0,0,0
105145,2,1,0,1,1,0,64,74161.0,0,0,0,0,0,0,1,0,0,0,0
516329,2,1,0,1,0,0,62,74161.0,0,1,0,0,0,0,0,0,0,0,0
945479,1,1,1,0,0,0,13,54073.0,0,1,0,0,0,0,0,0,0,0,0
798216,3,1,0,1,0,0,42,53738.0,0,0,0,0,0,0,1,0,0,0,0
784838,2,1,0,1,1,0,27,74161.0,0,0,0,0,0,1,0,0,0,0,0
405597,3,1,0,1,0,0,54,47774.0,0,0,0,0,0,0,0,0,1,0,0
502592,3,1,0,0,1,0,15,60759.0,0,0,0,1,0,0,0,0,0,0,0
198424,2,1,1,0,1,0,41,74161.0,1,0,0,0,0,0,0,0,0,0,0
814653,3,1,1,0,0,0,8,59278.0,0,0,0,0,0,0,0,0,0,1,0
636505,3,1,1,0,0,0,29,51831.0,0,0,0,0,0,0,0,0,1,0,0
685346,3,1,1,0,1,0,37,72587.0,0,0,0,0,0,0,0,0,1,0,0
272944,2,1,1,0,0,0,23,74161.0,0,0,0,0,0,0,0,0,1,0,0
490984,2,1,0,1,1,0,55,74161.0,0,0,0,0,0,0,1,0,0,0,0
812042,3,1,1,0,1,0,45,82578.0,0,1,0,0,0,0,0,0,0,0,0
192177,4,1,1,0,0,0,24,98422.0,0,0,1,0,0,0,0,0,0,0,0
249555,2,1,1,0,0,0,23,74161.0,0,0,0,0,0,0,1,0,0,0,0
103862,5,1,1,0,0,0,52,299560.0,0,0,0,0,0,0,1,0,0,0,0
121935,5,1,1,0,0,0,25,299560.0,0,0,0,0,0,0,0,0,0,0,1
224402,3,1,1,0,1,0,13,63634.0,0,0,0,0,0,0,1,0,0,0,0
416768,2,1,0,1,1,0,8,74161.0,0,0,0,0,0,0,1,0,0,0,0
667767,3,1,0,0,0,0,23,70557.0,0,1,0,0,0,0,0,0,0,0,0
955178,3,1,1,0,0,0,10,49760.0,0,0,0,0,0,0,1,0,0,0,0
534716,3,1,1,0,1,0,22,59712.0,0,0,0,0,0,0,1,0,0,0,0
565041,3,1,1,0,1,0,67,98417.0,0,0,0,0,0,0,0,0,1,0,0
596004,2,1,0,1,1,0,58,74161.0,0,1,0,0,0,0,0,0,0,0,0
335839,3,1,1,0,0,0,52,90889.0,0,0,0,0,0,0,1,0,0,0,0
308379,3,1,1,0,0,0,14,74847.0,0,1,0,0,0,0,0,0,0,0,0
683791,3,1,1,0,0,0,34,47834.0,0,0,0,0,0,0,1,0,0,0,0
715015,3,1,1,0,1,0,37,47834.0,0,1,0,0,0,0,0,0,0,0,0
835796,5,1,1,0,0,0,52,254243.0,0,0,0,0,0,0,1,0,0,0,0
564201,3,1,1,0,1,0,27,69406.0,0,0,0,0,0,1,0,0,0,0,0
572410,2,1,0,0,1,0,40,74161.0,0,0,0,0,0,1,0,0,0,0,0
306288,3,1,1,0,0,0,48,47792.0,0,0,0,0,0,0,1,0,0,0,0
568111,3,1,1,0,1,0,10,47792.0,1,0,0,0,0,0,0,0,0,0,0
201220,3,1,1,0,1,0,50,63517.0,0,1,0,0,0,0,0,0,0,0,0
533766,2,1,0,1,1,0,61,74161.0,0,1,0,0,0,0,0,0,0,0,0
990933,5,1,1,0,0,0,47,244110.0,0,0,0,1,0,0,0,0,0,0,0
613265,3,1,1,0,1,0,23,71783.0,0,0,0,0,0,0,1,0,0,0,0
163608,2,1,0,1,0,0,58,74161.0,0,1,0,0,0,0,0,0,0,0,0
237984,2,1,0,1,1,0,7,74161.0,0,0,0,0,0,0,0,0,1,0,0
288419,2,1,0,1,0,0,22,74161.0,0,0,0,0,0,0,0,0,1,0,0
666556,1,1,0,1,0,0,37,69529.0,0,0,0,0,0,0,1,0,0,0,0
807589,3,1,1,0,1,0,12,72205.0,0,0,0,0,0,0,1,0,0,0,0
135382,2,1,1,0,1,0,22,74161.0,0,0,0,0,0,0,1,0,0,0,0
444778,2,1,1,0,0,0,16,74161.0,0,1,0,0,0,0,0,0,0,0,0
502534,3,1,0,0,0,0,39,85221.0,0,0,0,1,0,0,0,0,0,0,0
589840,2,1,1,0,1,0,36,74161.0,0,0,0,0,0,0,1,0,0,0,0
551300,2,1,0,1,1,0,25,74161.0,0,0,0,0,0,0,1,0,0,0,0
990204,2,1,0,1,1,0,37,74161.0,0,1,0,0,0,0,0,0,0,0,0
148299,2,1,1,0,1,0,41,74161.0,0,0,1,0,0,0,0,0,0,0,0
412902,4,1,0,0,1,0,18,79329.0,0,0,0,0,0,0,0,0,1,0,0
205445,3,1,1,0,0,0,15,65697.0,0,0,0,0,0,0,1,0,0,0,0
773293,3,1,0,0,0,0,21,76838.0,0,0,1,0,0,0,0,0,0,0,0
957127,3,1,1,0,1,0,61,55983.0,0,0,0,1,0,0,0,0,0,0,0
848248,3,1,1,0,1,0,44,56566.0,0,0,0,0,0,0,0,0,0,1,0
162013,3,1,0,0,0,0,45,70540.0,0,0,0,0,0,1,0,0,0,0,0
495027,3,1,0,1,1,0,32,67246.0,0,1,0,0,0,0,0,0,0,0,0
106001,1,1,0,1,0,0,58,39000.0,0,0,0,0,0,0,0,0,1,0,0
692096,1,1,0,1,0,0,10,39000.0,0,0,1,0,0,0,0,0,0,0,0
544569,5,1,1,0,1,0,34,100482.0,0,0,0,0,0,0,0,0,1,0,0
616220,5,1,1,0,0,0,20,100482.0,0,0,0,1,0,0,0,0,0,0,0
890361,2,1,0,1,1,0,7,74161.0,0,1,0,0,0,0,0,0,0,0,0
778426,3,1,1,0,1,0,9,80921.0,0,0,0,1,0,0,0,0,0,0,0
211083,2,1,0,1,1,0,36,74161.0,0,0,0,0,0,0,1,0,0,0,0
693256,3,1,1,0,0,0,54,47937.0,0,0,0,0,0,0,1,0,0,0,0
343377,3,1,1,0,0,0,60,47541.0,0,0,0,0,0,0,0,0,0,1,0
608739,2,1,0,1,1,0,19,74161.0,0,0,0,0,0,0,0,0,1,0,0
421497,3,1,1,0,0,0,32,63840.0,0,0,0,0,0,0,0,0,1,0,0
703882,2,1,0,1,1,0,67,74161.0,0,1,0,0,0,0,0,0,0,0,0
821404,3,1,1,0,1,0,22,67898.0,0,0,0,0,0,0,0,0,1,0,0
544561,2,1,0,1,1,0,7,74161.0,0,0,0,1,0,0,0,0,0,0,0
528074,3,1,0,1,0,0,61,103558.0,0,1,0,0,0,0,0,0,0,0,0
709550,3,1,0,1,0,0,64,103558.0,0,0,0,0,0,0,0,0,1,0,0
601448,3,1,1,0,0,0,9,50663.0,0,0,0,0,0,0,1,0,0,0,0
264234,2,1,0,1,1,0,46,74161.0,0,0,0,0,0,0,1,0,0,0,0
989048,2,1,0,1,0,0,19,74161.0,0,1,0,0,0,0,0,0,0,0,0
788460,3,1,1,0,1,0,18,83431.0,0,0,0,0,0,0,1,0,0,0,0
831087,3,1,1,0,0,0,60,86648.0,0,0,0,0,0,0,1,0,0,0,0
750776,3,1,1,0,1,0,6,53537.0,0,0,0,0,0,0,1,0,0,0,0
401336,2,3,0,1,1,0,56,74161.0,0,0,0,0,0,0,1,0,0,0,0
785836,3,3,1,0,0,0,44,58918.0,0,0,1,0,0,0,0,0,0,0,0
161437,3,3,0,1,1,0,57,80191.0,0,1,0,0,0,0,0,0,0,0,0
654187,3,3,0,1,0,0,28,80191.0,0,0,0,0,0,0,0,0,1,0,0
801821,2,3,0,1,1,0,25,74161.0,0,0,0,0,0,0,0,0,1,0,0
655044,1,3,1,0,1,0,24,67193.0,0,0,0,0,0,0,1,0,0,0,0
223946,3,3,0,0,0,0,28,91978.0,0,0,0,0,0,0,0,0,1,0,0
531286,3,3,1,0,0,0,39,61515.0,0,0,0,0,0,0,1,0,0,0,0
908729,2,3,0,1,1,0,15,74161.0,0,0,0,0,1,0,0,0,0,0,0
929701,2,3,1,0,0,0,45,74161.0,0,0,0,0,0,0,1,0,0,0,0
708020,3,3,1,0,1,0,30,77863.0,0,0,0,0,0,0,0,0,1,0,0
479872,1,3,1,0,0,0,43,63688.0,0,0,0,0,0,0,1,0,0,0,0
277091,5,3,1,0,0,0,7,150410.0,0,0,0,0,0,0,1,0,0,0,0
386363,3,3,1,0,1,0,51,72667.0,0,0,0,0,0,0,1,0,0,0,0
307233,2,3,0,1,1,0,20,74161.0,0,0,0,1,0,0,0,0,0,0,0
199342,2,3,0,1,1,0,49,74161.0,0,0,0,0,0,0,0,0,1,0,0
810257,2,3,0,1,0,0,43,74161.0,0,0,1,0,0,0,0,0,0,0,0
252341,3,3,1,0,1,0,54,52779.0,0,0,0,0,0,0,0,0,1,0,0
485397,1,3,1,0,1,0,52,64090.0,0,0,0,0,1,0,0,0,0,0,0
249224,3,3,0,0,1,0,57,87259.0,0,0,0,0,0,0,1,0,0,0,0
444684,3,3,0,0,1,0,15,87259.0,0,0,0,0,0,0,0,1,0,0,0
181726,3,3,0,1,0,0,50,67132.0,0,1,0,0,0,0,0,0,0,0,0
530978,5,3,1,0,1,0,38,187913.0,0,0,0,0,0,0,1,0,0,0,0
372261,5,3,1,0,1,0,7,192498.0,0,0,0,0,0,0,0,0,1,0,0
738427,5,3,1,0,0,0,10,192498.0,0,1,0,0,0,0,0,0,0,0,0
295929,3,3,1,0,0,0,40,95061.0,0,0,0,0,0,0,1,0,0,0,0
437022,3,3,1,0,0,0,12,95061.0,0,0,0,0,0,0,0,0,1,0,0
582861,3,3,1,0,0,0,5,95061.0,0,0,0,0,0,0,0,0,1,0,0
460207,3,3,1,0,0,0,27,60392.0,0,1,0,0,0,0,0,0,0,0,0
567256,3,3,1,0,1,0,13,60392.0,0,0,0,0,0,0,0,0,1,0,0
290599,3,3,1,0,1,0,13,71559.0,0,0,0,0,0,1,0,0,0,0,0
878909,1,3,1,0,1,0,14,44471.0,0,0,0,0,0,0,1,0,0,0,0
600820,5,3,0,0,1,0,65,228861.0,0,0,0,0,0,0,0,0,1,0,0
430228,3,3,0,0,1,0,63,92213.0,0,1,0,0,0,0,0,0,0,0,0
646168,3,3,1,0,1,0,56,84300.0,0,0,0,0,0,0,1,0,0,0,0
866302,3,3,0,1,0,0,25,104907.0,0,0,1,0,0,0,0,0,0,0,0
189146,3,3,0,1,0,0,6,68065.0,0,0,0,0,0,0,0,0,1,0,0
277910,3,3,1,0,0,0,33,56468.0,0,0,0,0,0,0,1,0,0,0,0
484194,2,3,1,0,1,0,47,74161.0,0,0,0,0,0,0,1,0,0,0,0
618309,3,3,0,1,0,0,18,78749.0,0,0,0,0,0,0,0,0,1,0,0
160686,3,3,1,0,1,0,63,65470.0,0,0,0,0,0,0,0,0,1,0,0
355995,3,3,1,0,1,0,54,65470.0,0,0,1,0,0,0,0,0,0,0,0
519203,3,3,1,0,0,0,49,86969.0,0,0,0,0,0,0,1,0,0,0,0
306402,3,3,0,0,1,0,45,53024.0,0,0,0,0,0,0,1,0,0,0,0
446315,3,3,1,0,1,0,61,79591.0,0,0,0,0,0,0,0,0,1,0,0
576716,3,3,1,0,1,0,47,79591.0,0,0,0,0,0,1,0,0,0,0,0
111646,3,3,0,1,0,0,36,67445.0,0,0,0,0,0,0,1,0,0,0,0
685982,3,3,0,1,0,0,35,67445.0,0,0,0,0,0,0,1,0,0,0,0
166037,3,3,0,0,1,0,65,68031.0,0,1,0,0,0,0,0,0,0,0,0
236593,2,3,0,1,1,0,29,74161.0,0,0,0,0,0,0,0,0,1,0,0
784113,2,3,0,1,0,0,65,74161.0,0,1,0,0,0,0,0,0,0,0,0
896790,3,3,1,0,0,0,65,47177.0,0,1,0,0,0,0,0,0,0,0,0
990595,3,3,1,0,0,0,11,47177.0,0,0,0,0,0,0,1,0,0,0,0
773261,2,3,0,0,0,0,60,74161.0,0,1,0,0,0,0,0,0,0,0,0
756907,3,3,1,0,0,0,8,77266.0,0,0,0,0,0,0,0,0,1,0,0
285484,2,3,1,0,1,0,38,74161.0,0,0,0,0,0,0,0,0,1,0,0
981848,3,3,1,0,0,0,65,54397.0,0,0,0,1,0,0,0,0,0,0,0
399575,3,3,1,0,1,0,20,81908.0,0,0,0,0,0,0,0,0,0,0,1
852310,3,3,1,0,0,0,28,88274.0,0,0,0,0,0,0,0,0,1,0,0
885007,3,3,1,0,0,0,35,59278.0,0,0,0,0,0,0,1,0,0,0,0
532813,5,3,1,0,1,0,51,203301.0,0,0,0,0,0,0,1,0,0,0,0
425445,3,3,1,0,1,0,43,77255.0,0,1,0,0,0,0,0,0,0,0,0
508854,2,3,1,0,1,0,66,74161.0,0,0,0,0,0,1,0,0,0,0,0
141233,2,3,1,0,1,0,37,74161.0,1,0,0,0,0,0,0,0,0,0,0
340479,3,3,1,0,0,0,15,97025.0,0,1,0,0,0,0,0,0,0,0,0
980651,3,3,1,0,0,0,43,97025.0,0,0,0,0,0,0,1,0,0,0,0
513708,3,3,1,0,0,0,8,62544.0,1,0,0,0,0,0,0,0,0,0,0
796508,3,3,1,0,1,0,53,62544.0,0,0,0,0,0,0,1,0,0,0,0
304770,3,3,1,0,1,0,33,83860.0,0,0,0,0,0,0,0,0,1,0,0
654890,3,3,0,1,1,0,48,51468.0,0,0,0,0,0,0,0,0,1,0,0
716393,3,3,1,0,1,0,29,63708.0,0,0,0,0,0,0,0,0,0,1,0
751612,3,3,0,0,0,0,19,61334.0,0,0,0,0,0,0,0,0,1,0,0
493427,3,3,1,0,0,0,28,97547.0,0,1,0,0,0,0,0,0,0,0,0
204042,3,3,1,0,0,0,31,76592.0,0,0,1,0,0,0,0,0,0,0,0
254683,3,3,1,0,1,0,63,76592.0,0,0,0,0,0,0,0,0,1,0,0
824259,3,3,1,0,1,0,51,68760.0,0,0,0,0,0,0,1,0,0,0,0
259634,3,3,1,0,1,0,54,49351.0,0,1,0,0,0,0,0,0,0,0,0
287593,3,3,0,1,0,0,52,77464.0,0,1,0,0,0,0,0,0,0,0,0
503598,3,3,1,0,0,0,11,74135.0,0,0,0,0,0,0,1,0,0,0,0
825593,3,3,1,0,0,0,60,74135.0,0,1,0,0,0,0,0,0,0,0,0
591608,3,3,1,0,0,0,58,80885.0,0,1,0,0,0,0,0,0,0,0,0
800923,1,3,1,0,0,0,18,66761.0,0,0,0,0,0,0,1,0,0,0,0
127128,2,3,0,1,0,0,5,74161.0,1,0,0,0,0,0,0,0,0,0,0
682308,2,3,1,0,1,0,45,74161.0,0,0,0,0,0,0,0,0,1,0,0
974114,3,3,1,0,1,0,50,92853.0,0,0,0,0,0,0,1,0,0,0,0
179719,2,3,1,0,1,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
780944,3,3,0,0,0,0,27,54990.0,0,0,0,0,0,0,1,0,0,0,0
369458,3,3,1,0,0,0,19,48536.0,0,1,0,0,0,0,0,0,0,0,0
202585,2,3,0,1,1,0,20,74161.0,0,0,0,0,0,0,0,0,1,0,0
924719,5,3,0,0,1,0,65,239728.0,0,1,0,0,0,0,0,0,0,0,0
345608,3,3,0,0,0,0,66,99973.0,1,0,0,0,0,0,0,0,0,0,0
662268,3,3,0,0,0,0,23,99973.0,0,0,0,0,0,0,1,0,0,0,0
526747,3,3,1,0,1,0,33,99092.0,0,0,0,0,0,0,1,0,0,0,0
395121,3,3,0,0,1,0,25,84597.0,0,0,0,0,0,0,1,0,0,0,0
331698,5,3,0,0,0,0,24,210090.0,0,1,0,0,0,0,0,0,0,0,0
336539,5,3,0,0,0,0,8,210090.0,0,1,0,0,0,0,0,0,0,0,0
351513,5,3,0,0,0,0,60,210090.0,0,0,0,0,0,0,1,0,0,0,0
586542,5,3,0,0,1,0,20,210090.0,0,0,0,0,0,0,0,0,1,0,0
792383,5,3,0,0,0,0,22,210090.0,0,0,0,0,0,0,0,0,1,0,0
274264,3,3,1,0,1,0,47,52352.0,0,0,0,0,0,1,0,0,0,0,0
117408,2,3,1,0,0,0,22,74161.0,0,0,0,0,0,0,0,0,0,1,0
498644,3,3,1,0,1,0,44,86750.0,0,0,0,0,0,0,1,0,0,0,0
231273,3,3,0,0,0,0,34,60776.0,0,1,0,0,0,0,0,0,0,0,0
329587,3,3,1,0,0,0,62,53939.0,0,0,0,0,0,0,1,0,0,0,0
206992,3,3,1,0,0,0,17,57975.0,0,0,0,0,0,0,1,0,0,0,0
469684,3,3,1,0,0,0,23,57975.0,0,1,0,0,0,0,0,0,0,0,0
763520,3,3,1,0,1,0,8,57975.0,0,0,0,0,0,0,0,0,1,0,0
823112,3,3,1,0,1,0,32,57975.0,0,0,0,0,0,0,0,0,1,0,0
768012,5,3,1,0,1,0,52,259461.0,0,1,0,0,0,0,0,0,0,0,0
399418,3,3,0,0,1,0,38,47476.0,0,0,0,0,0,1,0,0,0,0,0
734035,5,3,1,0,0,0,47,206024.0,0,0,0,0,0,0,1,0,0,0,0
894340,2,3,0,1,1,0,55,74161.0,0,0,0,0,0,0,0,1,0,0,0
400702,3,3,0,1,0,0,8,101736.0,0,0,0,0,0,0,1,0,0,0,0
416124,3,3,0,0,1,0,55,61300.0,0,0,0,0,0,0,1,0,0,0,0
837646,2,3,0,1,0,0,44,74161.0,0,0,0,0,0,0,1,0,0,0,0
559279,3,3,1,0,1,0,55,73734.0,0,1,0,0,0,0,0,0,0,0,0
733693,3,3,1,0,0,0,47,73734.0,0,0,0,0,0,0,0,0,1,0,0
602900,3,3,1,0,1,0,44,74499.0,0,0,0,0,0,0,0,0,1,0,0
543978,3,3,1,0,0,0,26,97676.0,0,0,0,0,0,0,1,0,0,0,0
660436,2,3,0,1,1,0,6,74161.0,0,0,0,0,0,0,1,0,0,0,0
472726,3,3,0,0,1,0,66,85866.0,0,0,0,0,0,0,0,0,1,0,0
220358,3,3,1,0,1,0,7,78114.0,0,0,0,0,0,0,1,0,0,0,0
590301,3,3,1,0,0,0,61,78114.0,0,1,0,0,0,0,0,0,0,0,0
420464,3,3,1,0,1,0,63,56178.0,0,1,0,0,0,0,0,0,0,0,0
640244,3,3,1,0,0,0,38,56178.0,0,0,0,0,0,0,0,0,1,0,0
384920,3,3,1,0,0,0,56,94488.0,0,0,0,0,0,0,1,0,0,0,0
573332,3,3,1,0,0,0,64,94488.0,0,1,0,0,0,0,0,0,0,0,0
458320,3,3,1,0,1,0,8,84910.0,0,0,0,0,0,0,0,0,1,0,0
101663,3,3,1,0,1,0,14,94946.0,0,0,0,0,0,0,1,0,0,0,0
