Loyalty Number,months_since_last_any_activity,tenure_months,flight_trend_ratio,months_since_last_redemption,flights_last_6m,points_trend_ratio,distance_per_flight,CLV,months_since_last_flight,distance_last_12m
202299,-0.9719317,0.16721037,-0.14641011,0.035441976,-0.40874594,0.26516387,-0.3575597,-0.011566662,-0.22311789,-0.11185305
497467,-1.0644222,-0.16552179,-0.59606105,0.025293443,-0.15043747,-0.08177456,-0.2742744,-0.28838208,-0.17292196,-0.19880477
635225,-1.8095574,-0.11442798,-0.39062625,0.08791631,0.11164762,-0.74832684,-0.2061334,-0.10259764,-0.3221312,-0.20307168
980198,1.1604401,0.15659383,0.067017324,-2.0715382,-0.13709778,0.04185859,-0.16381536,-0.204994,-0.19717324,-0.5431745
861924,-0.5725571,-0.10899952,-0.64082515,-0.5239411,-0.16574147,-0.19804719,0.046671927,-0.15319192,-0.1560472,-0.111237474
769731,-1.3137276,0.26232448,-0.52159506,0.005298856,-0.2193198,-0.19933166,0.18348588,-0.16378465,-0.26104647,-0.4186705
639701,1.5729555,-1.0652716,0.29301703,-2.0483446,0.18777709,0.1626782,-0.13562626,-0.5761697,-0.22739787,-0.4086671
998090,1.0650567,0.9034945,0.18481466,-1.9209108,0.28132337,0.086618856,-0.49838448,-0.1338839,-0.2674553,-0.37344384
283747,3.9441803,0.3918564,0.24705254,0.37920865,0.33966714,0.20684972,-0.14013828,-0.21663928,1.3147074,-0.17317337
816593,-0.6470298,0.06594679,-0.6684947,-0.33366898,-0.30065373,-0.3963988,-0.36965317,0.111846596,-0.2286377,-0.16584535
440939,-0.07698703,0.2813203,0.33861226,0.11035028,-0.48467973,-0.5568094,-0.46555918,-0.11708337,0.11997904,-0.0819242
531201,5.040114,-0.92209613,-0.08601613,0.4262012,0.9095165,0.21035305,0.47936633,-0.14877328,1.6061512,-0.2417491
585629,-1.1511945,-0.107536614,-0.11155433,-0.31588283,-0.17308459,-0.6296286,-0.10807726,0.13843109,-0.15356556,-0.26961362
347932,-1.1467668,-2.182005,-0.30228788,-1.0283681,-0.14958723,-0.3673915,-0.36800838,0.13499855,-0.25771657,0.6051253
417886,-0.61001104,0.13074291,-0.092833586,-0.31206286,0.051911253,-0.56442034,-0.22906116,0.033783406,-0.15327708,-0.23790886
203550,-1.3363667,0.04998213,-0.23418522,0.013945629,-0.39908314,-1.0517166,-0.34677774,-0.35331473,-0.20305659,-0.2854989
181825,-1.1304706,0.22952798,-0.9329889,-0.0122690955,-0.16318774,-0.5872854,-0.47207487,-0.24750368,-0.17528544,-0.06628832
261582,-1.00185,-2.5666199,-0.28090093,-0.4497061,-1.134276,-0.40172762,-0.045134723,-0.19228704,-0.15099119,0.27984875
679859,-1.6151127,0.35511357,-0.09561662,0.07082771,0.26510295,-0.48157477,-0.30894116,0.0026533366,-0.29072535,-0.67504376
122958,-0.7622578,0.3339765,-0.24280971,-0.38296804,-0.20191577,-0.16418418,-0.09677754,-0.1676018,-0.106351644,0.32346943
274698,-1.2073063,0.30420744,0.055069182,0.07388788,-0.11127839,0.15487245,0.22292137,0.28028616,-0.23677088,0.15328017
652291,-0.49833593,0.15030643,-0.19229417,-0.48008552,-0.062730156,0.021151826,-0.099743046,0.11950006,-0.17166013,-0.17136025
603775,0.1741124,0.3328492,-0.3240251,0.0522715,-0.3682865,0.10803606,-0.542015,0.11296414,0.008714589,-0.24074768
948404,-0.56437445,0.30069008,-0.41076043,-0.5250513,-0.3754303,-0.2811954,-0.5604546,-0.03779026,-0.14589557,-0.18828985
605877,-0.66850483,0.6098136,-0.21580079,-0.36880404,-0.31609738,-0.29658717,-0.3615786,-0.08740382,-0.22778665,-0.16494554
994377,-1.4086072,0.14255513,-0.34271446,0.08193563,-0.28042305,-0.104659095,-0.17751999,-0.19239035,-0.31344375,-0.038671553
766927,-1.2861193,0.26930484,-0.50496066,-0.13944352,-0.38487604,-0.4616766,-0.123073176,-0.20622164,-0.21091288,-0.4620936
702588,-1.1280746,0.24967703,-0.7446082,0.060064457,0.022236492,-0.26874015,-0.10502917,-0.40752044,-0.20107049,-0.16248968
798248,-1.0092978,-2.1591423,-0.6222609,-1.1858273,0.073394515,-0.069114156,-0.7377241,0.030004697,-0.2675678,-0.1645511
641448,-0.4768848,0.30753037,-0.1122753,-0.38432014,-0.22977552,0.3553556,-0.3804246,-0.13953611,-0.23903829,-0.17238857
406047,-0.8290443,0.19424845,-0.22225136,-0.39774448,-0.24864191,0.08284902,-0.025642965,-0.20865898,-0.21577655,-0.016031802
909134,-0.5711244,0.72138906,-0.27548194,-0.37369415,-0.045747504,-0.29386386,-0.20430568,-0.14881426,-0.1703903,-0.25003928
294753,-0.9501931,0.07068122,-0.32168582,-0.51527023,0.2017158,-0.09143551,0.11141277,-0.13524167,-0.16940288,-0.2595267
520094,-0.90369135,0.5318004,-0.40050426,-0.5343136,-0.0039030556,-0.1714037,-0.5855649,-0.18576829,-0.24024563,-0.22119911
754539,-1.0905781,0.56097835,-0.72258765,-0.45269853,0.055081606,-0.050048828,-0.044731077,-0.08000083,-0.2789973,-0.93156666
189611,-0.01619234,-1.4593947,-0.10748345,0.11926674,-0.35752544,0.1152499,-0.4598981,-0.20175666,0.17636959,-0.2021012
971599,-1.1636374,-0.24138984,-0.042301066,-1.0762155,0.18926243,-0.051124405,-0.27282825,-0.24172123,0.0030832407,-0.38007444
485189,5.0620894,-0.7750331,-0.12627853,0.40045217,0.87324893,0.18712077,0.41678816,-0.16808346,1.5420632,-0.2892263
521384,-1.1684961,0.31947583,-0.14344153,0.03323876,-0.23001844,-0.034892216,0.15191582,0.06674466,-0.2585638,0.07797781
128039,-0.6635999,0.20582686,-0.2551378,-0.44400644,-0.43005675,-0.23013103,-0.13114716,-0.34530973,-0.17325647,-0.13529392
565133,-1.3741513,-0.6144388,-1.237656,0.04256491,-0.2998194,-0.75001127,-0.40888485,-0.42000532,-0.18285325,-0.3475047
138746,2.6271,-0.7722553,0.2507163,0.19716467,-1.6164927,-0.10528459,0.2199467,-0.059785526,0.22306076,-0.31570214
564707,1.5810583,-0.076353796,0.30622423,-1.269275,-0.8316165,0.11115727,-0.4029483,-0.34896833,-0.6451137,-0.18845406
174996,-1.4473828,0.06813401,-0.7527354,0.041205205,0.058797754,-0.059754115,-0.3536682,-0.61643475,-0.1131041,0.014420323
798854,-1.0303448,0.25150687,-0.9976858,0.032376725,0.033437766,-2.056468,-0.10112001,-0.4818841,-0.1725651,-0.97618824
800075,-0.6473607,0.6904657,-0.79809994,-0.6543029,-0.3216859,-0.59286547,-0.14466497,-0.25883514,-0.23006088,-0.0788032
410384,-1.0937688,-2.1631503,-0.3615796,-0.48453096,-0.19252077,-0.14517953,-0.6265424,-0.083221786,-0.18050618,-0.1727662
692304,-0.4630196,0.2592062,0.75727075,-0.523009,-0.48669302,-0.43378517,-0.29320648,-0.2803773,-0.20466836,0.40287536
991672,-0.6441345,0.43705606,-1.3338141,-0.353673,-0.2914609,-0.9626121,-0.35711467,-0.30245447,-0.15157363,-0.18867818
922388,-0.5973683,0.18465649,-0.37923363,-1.429014,-0.41458228,-0.02109522,-0.50929165,-0.1475088,-0.13017876,-0.1314439
655743,-0.6075348,-0.011056428,-0.3842964,-0.5132944,-0.2403799,-0.006412874,-0.2237932,-0.11654739,-0.28909197,-0.44436082
348920,-0.8154335,-0.42590925,-0.4723896,-0.5075312,-0.21279606,-0.85270596,-0.38408715,-0.51021004,-0.12662186,-0.21186751
523394,-0.48546642,-0.021067861,-0.21604389,-0.38697863,-0.32623282,-0.21232553,-0.24029675,-0.1041485,-0.18600082,-0.22364187
981581,0.21864948,0.1962942,0.6425555,0.0693951,-0.15039054,-0.75175285,0.064999364,-0.0778373,0.10373627,-0.39719674
639510,-0.9332717,-2.3704395,-0.49465546,-0.38870645,-0.28763333,-0.606792,-0.30028522,-0.25438935,-0.24634732,-0.30802864
744675,-1.4918205,-0.05364438,-0.082977846,0.02468481,-0.4400652,-0.9838864,-0.14772284,-0.2018931,-0.33539376,-0.21652679
289177,0.23898868,-0.10466559,-0.2962198,-0.58806956,0.3518362,0.0039984537,-0.008123323,-0.105753124,-0.15214597,-0.14686626
357149,0.6885761,0.09828083,0.5641798,-0.68320996,0.23480752,-0.7596249,0.004743197,-0.3589982,0.12865947,0.021838881
876207,-0.8094869,0.2852518,-0.116354816,-1.0284545,-0.044258337,-0.06527487,-0.279337,-0.16058269,-0.12694953,-0.23675601
224384,-0.8012333,-0.17395957,-0.1371602,-0.4907296,-0.033801563,-0.39385363,0.006865546,-0.09601334,-0.2042549,-0.13160458
650445,-0.7376192,0.19078796,-0.20825803,-0.42050654,-1.2869477,-0.12605399,0.10374842,-0.38312548,-0.10868891,-0.29456043
399982,4.031787,-0.102801,0.27576062,0.5417431,-0.09760329,0.24052413,-0.3518627,-0.2394227,1.0350528,-0.13095014
228984,-0.6126414,0.53669244,-0.8713701,-0.43913865,-0.06394714,0.076634675,-0.28587624,-0.2672571,-0.27022028,-0.24410829
221388,1.571973,-0.09103135,0.1388637,-1.6210886,0.17209569,0.17593195,-0.23162535,-0.43442518,-0.893913,-0.37309226
710053,2.8191504,0.13527313,0.2853682,0.27878684,-0.32158598,0.25055826,0.11977613,-0.16361015,0.24189785,-0.2788951
591576,4.9950256,-0.5718366,-0.12292903,0.4277485,0.8924842,0.17838858,0.43499824,-0.17081359,1.525565,-0.26895374
836475,-0.010210041,0.278367,-0.4489973,0.049454637,-0.3435462,-0.23575383,-0.0054616854,-0.23463868,0.01337244,-0.22380766
392235,-0.672841,-0.24369991,0.76781696,-0.34853274,-0.52448833,-0.72897637,-0.06698069,-0.37659475,-0.25596702,-0.3179334
529218,-0.6976502,-0.044116694,-0.40102872,-1.234096,-0.17175472,-0.22078593,-0.55550766,-0.52768415,-0.16143075,-0.2744431
549132,-0.96138597,0.7646433,-0.6689956,-0.59445083,-0.121853,-0.43686956,0.36662987,-0.20799734,-0.29075676,-0.69121784
234866,-0.4994691,0.13987018,-0.048682027,-0.3872454,0.27497643,0.22702648,-0.18551454,-0.34334567,-0.25596294,0.12089613
721984,-0.3872122,1.0791771,-0.26825935,-0.45145267,-0.1475328,-0.40330136,-0.046359055,-0.1340449,-0.26039755,-0.10251309
772397,-0.8437817,0.23349492,-0.26092628,-0.50787205,-0.19830114,-0.07130737,-0.64976656,-0.22903983,-0.14343616,-0.18754056
344199,-1.2242911,-2.4086082,-1.2028992,-0.4963863,0.011984304,-1.1134082,-0.42305622,-0.39246622,-0.14800385,-0.22093914
909385,-0.62268186,0.34108126,-0.1548718,-0.65855306,0.007196987,0.017603308,-0.2670756,-0.29003197,-0.24911144,-0.12685813
211043,-1.6102628,-2.708703,-0.35353696,0.056003537,-0.36151668,-0.3145626,-0.46551138,-0.30801603,-0.18904026,-0.0023383372
459801,-0.78184,-2.1494799,-0.5545917,-0.5865896,-0.5827261,-0.39616525,-0.13442,-0.34075668,-0.30761337,-0.39076453
958243,-0.4259886,0.6623597,-0.19331744,-0.17520039,-0.99234897,0.104733266,0.0321211,-0.20423333,-0.24652882,-0.33184505
517758,-1.5798615,-1.655713,-0.3472396,0.066268004,-0.1625892,-0.3760388,-0.24237914,-0.38652712,-0.21791284,-0.1148207
712062,-1.4590178,0.2794891,-0.35649347,0.074686915,0.8798847,-0.12812185,0.0962329,-0.3459599,-0.3507095,-0.8772302
845945,-0.60742384,-0.0076219034,0.1034327,-0.49684688,-0.25876898,-0.3489085,-0.36078975,-0.41497803,-0.22637169,-0.34326047
324707,-0.91299933,-0.5464926,-0.15428369,-0.40554404,-0.2850068,-0.095194355,-0.48308647,-0.19010255,-0.16317667,-0.18564166
184635,-1.0177003,-0.17271946,0.93527853,-0.5515635,-0.14679222,0.021297893,-0.16473033,-0.63072467,-0.31350967,-0.19770351
432598,-1.2697943,0.31207603,0.021339213,0.04536644,-0.41755447,0.19049227,-0.19767511,-0.26767898,-0.16785926,0.1367313
524483,-0.82089835,-0.026752472,-0.55528194,-0.44960874,-0.13074923,0.22054295,-0.42823792,-0.21754433,-0.1255375,-0.21583615
257575,-1.4678684,0.40644044,-0.84535193,0.029024825,-0.29437628,-0.23925588,0.068948574,-0.10165396,-0.20916434,-0.080223076
127590,-1.2732693,-0.20360462,-0.8892178,0.014690605,-0.20716365,0.18478101,-0.25808552,-0.1514846,-0.13645782,-0.22628556
846374,-0.37284467,0.91637284,-0.33401856,-0.58879066,-0.32941344,-0.13299352,-0.39492443,-0.124907225,-0.14895982,-0.21939163
130368,-0.7907351,0.18059175,0.19707899,-0.53343534,-0.441028,-0.47648653,-0.47121784,-0.20487364,-0.12223763,-0.29197544
752331,-1.5045975,-0.1413032,-0.35163546,-0.0046081454,-0.33460116,-0.11072765,0.15049595,-0.18664396,-0.23093596,-0.26058176
986825,0.35749644,-0.090732746,-0.019688321,-1.2582436,0.29982805,0.019216873,-0.46982455,-0.41354376,0.13344279,-0.16626102
981343,0.21877895,-1.894435,-0.10678099,-0.61884964,-0.57801104,-0.12993819,-0.68023753,-0.2571351,0.026361838,-0.27498296
101581,-1.0003847,-2.4701087,-0.26529622,-1.0254123,-0.068252675,-0.47863975,-0.3364139,-0.11035499,-0.14600807,-0.08806163
497494,2.0545034,0.23065962,0.31475025,-0.4546125,0.22904073,0.088620715,-0.08240439,-0.36745682,-0.34543148,-0.11782133
361816,-1.2867306,0.34260425,-0.25689524,-0.018059306,-0.581709,0.13916534,-0.4858026,-0.12722352,-0.19210048,-0.19836622
734192,-0.6060367,0.7038818,-0.6804715,-0.41542798,-0.3992005,-0.4730479,0.15848218,-0.44450495,-0.19888785,-0.27262205
774724,-0.4739317,0.787118,-0.32736325,-0.47795746,-0.04412988,0.06597163,-0.2392704,-0.19309713,-0.3350978,-0.041130334
906396,-1.2976086,0.11685365,-0.8261689,0.04244042,-0.4312529,-0.61057633,-0.009278227,-0.34405378,-0.14784555,-0.25455615
722976,0.069820136,0.2550293,-0.31698328,0.037528787,0.35542166,-0.04423391,0.008965347,-0.22002393,0.00033420022,-0.35249975
747304,2.6658792,-0.8101249,0.306011,-3.0003343,0.41765362,0.14968613,-0.1928235,-0.39446568,0.63199437,-0.36302042
613804,-0.9934118,0.32991967,-0.4056618,-1.3144511,0.035765857,-0.4055044,-0.3216901,-0.2875531,-0.16979207,-0.2801398
395026,-0.5738538,-0.08842868,-0.3759471,-0.36712202,-0.033404347,-0.37032998,-0.43134165,-0.21875626,-0.24465118,-0.1599591
894466,-1.7884777,0.24537471,-0.42943504,0.03324962,0.01639296,-0.56736577,-0.48449358,-0.25636932,-0.2589054,-0.26633692
610393,2.9606652,0.12590516,0.36676016,0.27465013,0.48008263,-0.025230601,-0.029447362,-0.46736902,0.16818503,-0.19960552
800726,-0.3882744,0.54851234,-0.3807838,-0.49028063,-0.29557768,-0.23878205,-0.18582754,-0.13781431,-0.22348814,-0.20535631
111171,-1.2820572,-0.08950644,0.27529693,0.012790081,-0.16872063,0.30406064,-0.35574445,-0.24297301,-0.20546557,-0.21707182
779434,-0.79364175,-0.3611482,-0.87688243,-1.3370148,-0.14755888,0.05633777,-0.12489133,-0.3482927,-0.13834478,0.00042088493
203184,-1.7119352,0.23651342,-0.32321632,0.027076099,-0.0636362,0.06978748,-0.5587757,-0.20760949,-0.21739736,-0.13714068
225077,-1.9692786,-1.8945554,-0.2560808,0.037654806,-0.22027113,-0.024422953,-0.40461123,-0.33239093,-0.27436838,-0.31060892
365816,-0.85212505,0.52938366,-0.61241484,-0.41153657,-0.14134628,-0.024003223,-0.5947314,-0.3937241,-0.20051067,-0.29619768
781463,-0.6512258,-0.18379176,-0.41602936,-1.1984483,-0.4138704,0.21635361,-0.55252993,-0.66509926,-0.12134307,-0.22140503
644786,-0.7662766,-0.24460177,0.021688368,-0.51879317,-0.07650216,-0.29370952,-0.22646874,-0.45429045,-0.12093732,-0.23708385
441440,-1.194877,0.50850296,-0.26768738,0.041142542,-0.31093815,0.08454606,-0.10122838,-0.22714661,-0.29971763,-0.0911945
756791,-1.1152598,-0.18793799,-0.40189573,-0.0014037079,-0.25818318,-0.669332,0.1020025,-0.3230759,-0.19521533,0.026871298
819569,-0.74944115,0.051556308,0.016906554,-0.35352004,-0.19702671,-0.57345146,-0.46405956,-0.24010998,-0.13260251,-0.11880956
568547,-1.4494095,0.0705196,-0.21925607,0.016944654,0.11140835,-0.45696786,0.041811574,-0.024046399,-0.23651947,-0.21117866
761007,4.986465,-0.7152693,-0.14247207,0.5410485,0.8564454,0.2748081,0.43521124,-0.24046934,1.5338264,-0.28961617
830931,-0.9477606,-1.0042399,-0.35331595,-0.45195192,-0.2312624,-0.032260682,-0.59132624,-0.4224968,-0.18599056,0.22574095
437269,-0.45674112,0.5403941,-1.0454803,-0.54507464,-0.36900336,-0.5988419,-0.451591,-0.26919454,-0.21713096,0.009557034
956005,-0.74359435,0.31340984,-0.23540144,-0.44717872,-0.050245255,0.03667353,-0.2754369,-0.5100085,-0.22032955,-0.45677057
279919,-1.1365389,0.12332625,-0.46905202,0.019151405,-0.3029291,-0.31919992,-0.075804986,-0.42789268,-0.23228209,-0.27890784
635249,-1.0986645,0.12821822,-1.2184428,0.027657904,-0.3550451,-0.7105838,-0.4248817,-0.38954404,-0.1444726,-0.29746336
849415,-1.3492664,0.25479722,-0.27425504,0.025168233,-0.35240984,-0.15073387,-0.1187639,-0.1821436,-0.1339447,-0.12064233
334003,-1.2338438,-0.22773387,-0.16383864,0.031282432,0.11976225,-0.32759875,-0.50525606,-0.57319707,-0.202865,-0.52045894
256323,-0.0599282,-0.24533445,-0.032137174,0.11082465,0.0011762979,-0.6685034,-0.12371206,-0.4352608,0.080083296,-0.13503078
612555,-0.52448905,0.2829087,-0.6389215,-0.99274516,-0.16572863,0.13755,-0.25464153,-0.43272117,-0.1494877,-0.012398456
411242,4.996094,-0.7273809,-0.13063148,0.42083278,0.88605684,0.21039496,0.5456117,-0.1934745,1.6092234,-0.19343661
353128,-0.9898791,-2.2428257,-0.21858056,-0.45188588,-0.09080283,-0.06184266,-0.120978355,-0.49769658,-0.23755004,-0.171478
367961,-0.99038076,-0.20434514,-0.3101045,-0.24747814,-0.00427057,0.13156325,-0.41448107,-0.2502085,-0.1207478,-0.12484043
431899,-0.78165984,0.051127978,-0.023150507,-0.5061981,-0.06258225,-0.2438741,-0.5398885,-0.24775456,-0.19806,-0.65026677
835491,-0.8015858,0.5695519,0.050496846,-0.4821726,-0.17739208,0.0094540855,-0.29368445,-0.15559042,-0.14141732,-0.14241686
791355,-1.4636643,-0.17419572,-0.3846894,-0.054160684,-0.36286157,-0.28911975,-0.47554561,-0.34880513,-0.22065362,-0.12923168
331258,1.6048976,-0.17764357,0.09165026,-3.2361221,0.4238506,-0.029716698,0.107509166,-0.72563845,0.7804798,-0.3259674
713329,-1.3756613,0.2792817,-0.3734939,0.007730645,-0.30638996,0.012363452,-0.04164448,-0.2864799,-0.19844984,-0.15976696
422805,-0.56989956,0.25032735,-1.5297284,-1.037513,-0.4418845,-0.03778435,-0.38420504,-0.3934985,-0.13706549,-0.09742685
660376,-1.4815408,-1.9708556,-0.10596298,-0.59981084,0.050459288,-0.8098325,-0.47702268,-0.15782999,-0.31583533,-0.41321033
626326,4.7982807,-0.4573848,-0.1140184,0.5378916,0.8609825,0.23127045,0.4788996,-0.23432243,1.536204,-0.27522454
412854,-1.1009324,0.22999388,-1.2794367,0.04480385,-0.5038377,-0.3660851,-0.26812816,-0.27257666,-0.12071674,-0.09243911
333621,-0.44966543,-0.4650032,-1.1201569,-0.30640706,-0.31402585,-1.1515642,-0.5005054,-0.14320992,-0.17131193,-0.3018123
270570,-0.7923809,0.7007855,-0.17850086,-0.30808836,-0.30047908,-0.018258635,0.003941981,-0.32613552,-0.2073154,-0.026687542
305171,-0.76256186,0.29176256,-0.25343177,-0.39302978,-0.34831834,-0.048488393,-0.19113182,-0.29752666,-0.2236522,-0.30973086
496325,-1.0028174,-2.456582,-0.23280908,-0.35148522,-0.20351145,-0.2208121,-0.04958133,-0.16484639,-0.21242596,-0.3429008
630320,3.6442795,-0.012891064,0.062217955,0.5160657,-0.1275297,0.2780712,-0.08944497,-0.5148571,1.0260656,-0.20410031
304944,-0.782429,0.37762526,-0.12472049,-0.5157192,-0.34887028,-0.0353157,-0.3319642,-0.54232836,-0.050600614,-0.33041868
615662,-0.75032747,-0.17861052,-0.2721144,-0.30402926,-0.23720977,0.0056725866,-0.33015218,-0.32061902,-0.30837503,-0.40670902
534794,4.958018,-0.7818334,-0.1591682,0.50702596,0.92545784,0.1966314,0.614294,-0.12658373,1.6022872,-0.2308314
336341,-0.9235045,-2.0716488,-0.2560841,-0.51369226,-0.50198174,-0.14391948,-0.12029397,-0.30270457,-0.14496692,-0.37852165
465530,2.1030574,-0.12662804,0.20383845,-3.2015674,0.28872114,0.055008195,0.010748827,-0.40479457,0.49837613,-0.26683813
600598,-0.4311119,0.7664691,-0.10587056,-0.55856436,-0.30560344,-0.02149538,-0.17639443,-0.31559786,-0.24593654,-0.49390635
724720,-1.1540395,0.20719191,-0.16878127,-0.052174535,-0.17747453,-0.65346575,0.046505634,-0.20756909,-0.1504454,-0.10712043
627489,-0.774611,-0.15261815,-0.22944091,-0.33054644,-0.22481889,0.048016176,-0.23511435,-0.21221298,-0.21152505,-0.43045095
740762,-0.7140008,0.52267385,-0.21685882,-0.49641335,0.10980449,-0.096989945,-0.1639621,-0.2697062,-0.21547167,-0.29659653
527622,-1.2207999,0.33526275,-0.51416856,0.021427512,0.015329264,-0.19148162,0.42777216,-0.121797375,-0.24408495,-0.22765104
984636,-1.6000749,0.17316675,-0.59572685,0.07191638,-0.16551971,-0.4199787,0.13992281,-0.40015814,-0.21865472,-0.3164197
110691,-0.7672894,-0.2767697,-0.11598449,-1.2081451,-0.016208954,-0.21704829,-0.064417854,-0.2884483,-0.07323698,-0.073259026
737791,-0.61854315,0.1540957,-0.3058932,-0.59466255,0.13198476,-0.041577283,-0.5823402,-0.16791809,-0.24046159,0.29933617
219413,0.078149654,0.23673332,-0.42159817,-0.4301597,-0.18727571,-0.26258376,-0.3718056,-0.29701355,-0.016676944,-0.28569052
501363,-0.39660314,0.6799538,-0.37754548,-0.81594443,-0.44958803,0.06801928,-0.38624403,-0.1718806,-0.17053261,-0.1837302
218529,3.3873112,0.1729636,0.22772135,0.27962852,0.89879936,0.31760314,-0.22849144,-0.36718348,0.16851492,-0.7209231
881157,-0.96217185,0.9695862,-0.28303257,-1.408142,0.15486777,-0.18150423,-0.3286252,-0.32452407,-0.23427324,-0.30758005
426185,2.4153838,0.39143297,0.22170827,-2.368843,0.6157721,0.04926996,-0.4045887,-0.4990067,1.0213057,-0.2820072
546758,-1.2389327,-0.70695233,-0.0818002,-0.0027124493,-0.17963219,-0.6535154,0.026414346,-0.39789706,-0.14810427,-0.2026264
270723,-1.1929121,0.23040743,-0.5325808,-0.117597476,-0.34016266,-0.9645016,-0.4185772,-0.2521872,-0.23642983,-0.25538927
504715,-0.7195832,-0.2937841,-0.80726284,0.05061404,0.480967,-1.2532008,-0.20498809,-0.2937906,-0.1975794,-0.27122873
380183,-1.2747753,0.47109342,-0.0535936,0.062162653,-0.30840963,0.035488978,-0.529077,-0.31239206,-0.31530595,-0.2052171
654817,0.17498225,1.1416919,-0.28220206,-0.48096916,0.18220279,-0.07703501,-0.20739233,-0.13426058,-0.08342012,-0.28874
384269,-1.1771966,-0.17358157,-0.09051849,-0.030681703,-1.2345701,-0.23947188,0.15064092,-0.42125833,-0.15866886,-0.289832
372183,-0.75784606,0.24217066,-0.37810355,-0.35790965,-0.29683387,-0.19725214,-0.12796977,-0.3413899,-0.32691905,-0.15966105
481857,-0.686838,0.24134265,-0.23100212,-0.60993415,-0.30145705,0.01623161,-0.3572034,-0.41244757,-0.069804005,0.25656843
411523,-0.7250452,0.7027461,-0.18348132,-0.4285148,-0.55746466,-0.18919113,-0.3966246,-0.5671717,-0.1904908,-0.023548506
765252,-0.8973069,0.3787894,-0.37810498,-0.42444354,-0.026828669,-0.06824274,-0.2780707,-0.264327,-0.13888702,-0.015075116
